A,B,C,D,AVERAGE
326.0,454.0,162.0,138.0,270.0
50.0,171.0,716.0,849.0,-50.0
591.0,458.0,539.0,385.0,493.25
492.0,195.0,344.0,612.0,410.75
661.0,217.0,431.0,978.0,571.75
407.0,260.0,603.0,605.0,468.75
187.0,917.0,436.0,965.0,626.25
128.0,679.0,491.0,292.0,397.5
334.0,953.0,601.0,534.0,605.5
569.0,353.0,508.0,872.0,575.5
240.0,207.0,311.0,96.0,-50.0
220.0,160.0,199.0,690.0,-50.0
34.0,936.0,125.0,914.0,502.25
83.0,855.0,999.0,845.0,-50.0
379.0,75.0,946.0,272.0,418.0
187.0,972.0,604.0,366.0,532.25
941.0,46.0,784.0,496.0,-50.0
34.0,390.0,901.0,582.0,476.75
979.0,513.0,70.0,708.0,-50.0
620.0,442.0,581.0,63.0,-50.0
902.0,671.0,353.0,311.0,559.25
243.0,594.0,759.0,466.0,515.5
896.0,821.0,276.0,452.0,-50.0
988.0,426.0,457.0,575.0,-50.0
718.0,389.0,362.0,44.0,378.25
375.0,259.0,862.0,301.0,449.25
692.0,338.0,82.0,124.0,-50.0
586.0,304.0,930.0,948.0,692.0
57.0,420.0,88.0,657.0,-50.0
46.0,376.0,988.0,807.0,-50.0
260.0,958.0,930.0,175.0,-50.0
715.0,421.0,358.0,594.0,-50.0
12.0,606.0,533.0,43.0,-50.0
608.0,909.0,385.0,1.0,475.75
951.0,939.0,568.0,695.0,788.25
25.0,21.0,940.0,679.0,416.25
467.0,130.0,577.0,27.0,300.25
850.0,587.0,427.0,545.0,-50.0
672.0,973.0,225.0,532.0,600.5
896.0,612.0,569.0,77.0,538.5
929.0,552.0,707.0,407.0,-50.0
819.0,608.0,350.0,933.0,677.5
210.0,949.0,53.0,112.0,331.0
448.0,151.0,422.0,57.0,269.5
144.0,420.0,640.0,981.0,-50.0
529.0,419.0,561.0,417.0,-50.0
701.0,926.0,719.0,644.0,747.5
742.0,917.0,323.0,518.0,625.0
140.0,178.0,237.0,15.0,-50.0
918.0,271.0,380.0,809.0,594.5
174.0,48.0,427.0,562.0,302.75
469.0,547.0,752.0,707.0,-50.0
734.0,574.0,812.0,388.0,-50.0
926.0,252.0,714.0,676.0,-50.0
854.0,409.0,916.0,548.0,681.75
535.0,605.0,36.0,992.0,-50.0
66.0,108.0,661.0,230.0,266.25
360.0,360.0,831.0,115.0,-50.0
837.0,422.0,187.0,643.0,522.25
189.0,529.0,91.0,274.0,270.75
672.0,172.0,90.0,656.0,397.5
592.0,670.0,575.0,186.0,-50.0
915.0,502.0,275.0,781.0,618.25
438.0,751.0,269.0,255.0,-50.0
165.0,448.0,736.0,248.0,-50.0
476.0,965.0,339.0,122.0,-50.0
570.0,812.0,10.0,251.0,410.75
231.0,753.0,511.0,782.0,569.25
396.0,307.0,339.0,21.0,265.75
178.0,683.0,840.0,83.0,446.0
257.0,461.0,84.0,87.0,-50.0
968.0,64.0,98.0,634.0,441.0
518.0,75.0,795.0,743.0,-50.0
809.0,186.0,347.0,670.0,503.0
166.0,658.0,599.0,402.0,-50.0
25.0,766.0,781.0,599.0,-50.0
259.0,714.0,778.0,816.0,-50.0
780.0,16.0,784.0,995.0,643.75
693.0,722.0,910.0,790.0,778.75
420.0,491.0,880.0,556.0,-50.0
30.0,602.0,420.0,688.0,435.0
331.0,200.0,126.0,716.0,-50.0
35.0,516.0,74.0,303.0,-50.0
349.0,227.0,564.0,47.0,296.75
586.0,219.0,505.0,281.0,397.75
597.0,825.0,105.0,749.0,-50.0
33.0,517.0,37.0,345.0,-50.0
887.0,959.0,676.0,855.0,844.25
33.0,695.0,318.0,928.0,493.5
572.0,741.0,56.0,360.0,432.25
732.0,849.0,90.0,212.0,470.75
588.0,960.0,464.0,226.0,-50.0
329.0,305.0,73.0,680.0,346.75
738.0,261.0,749.0,818.0,-50.0
824.0,709.0,230.0,109.0,468.0
632.0,279.0,247.0,420.0,-50.0
563.0,23.0,601.0,753.0,485.0
908.0,834.0,246.0,251.0,559.75
295.0,828.0,737.0,584.0,-50.0
367.0,592.0,466.0,934.0,-50.0
716.0,54.0,635.0,94.0,-50.0
677.0,733.0,812.0,3.0,-50.0
512.0,840.0,176.0,688.0,554.0
271.0,366.0,19.0,453.0,-50.0
323.0,408.0,461.0,862.0,-50.0
167.0,230.0,218.0,636.0,312.75
155.0,666.0,335.0,795.0,487.75
587.0,546.0,283.0,450.0,-50.0
1.0,220.0,996.0,444.0,-50.0
216.0,772.0,96.0,997.0,-50.0
534.0,469.0,195.0,932.0,-50.0
411.0,732.0,250.0,231.0,-50.0
732.0,790.0,981.0,56.0,639.75
171.0,346.0,995.0,624.0,-50.0
232.0,496.0,224.0,675.0,-50.0
306.0,874.0,961.0,955.0,-50.0
874.0,49.0,156.0,925.0,-50.0
692.0,328.0,257.0,527.0,-50.0
795.0,934.0,544.0,866.0,-50.0
403.0,987.0,116.0,408.0,478.5
958.0,313.0,15.0,259.0,386.25
207.0,786.0,166.0,112.0,317.75
208.0,190.0,31.0,758.0,296.75
862.0,743.0,634.0,185.0,606.0
493.0,149.0,412.0,242.0,324.0
234.0,381.0,610.0,212.0,-50.0
196.0,449.0,817.0,886.0,-50.0
63.0,512.0,438.0,488.0,375.25
258.0,304.0,613.0,740.0,478.75
981.0,313.0,812.0,974.0,770.0
468.0,669.0,219.0,360.0,-50.0
711.0,1.0,970.0,296.0,494.5
180.0,343.0,74.0,41.0,-50.0
496.0,206.0,573.0,426.0,425.25
459.0,507.0,706.0,889.0,-50.0
563.0,56.0,840.0,838.0,574.25
573.0,898.0,274.0,230.0,-50.0
200.0,765.0,499.0,516.0,495.0
937.0,79.0,822.0,465.0,-50.0
199.0,27.0,619.0,906.0,437.75
459.0,228.0,136.0,301.0,-50.0
630.0,817.0,500.0,490.0,609.25
382.0,376.0,35.0,654.0,361.75
28.0,81.0,959.0,879.0,486.75
559.0,526.0,642.0,234.0,490.25
837.0,146.0,7.0,268.0,-50.0
626.0,519.0,619.0,928.0,673.0
909.0,219.0,856.0,723.0,676.75
738.0,926.0,600.0,363.0,-50.0
747.0,476.0,550.0,404.0,544.25
707.0,359.0,982.0,973.0,755.25
662.0,788.0,533.0,424.0,601.75
544.0,289.0,443.0,864.0,-50.0
415.0,652.0,691.0,730.0,-50.0
900.0,701.0,177.0,742.0,-50.0
492.0,311.0,994.0,309.0,-50.0
377.0,30.0,869.0,318.0,398.5
123.0,47.0,621.0,103.0,-50.0
597.0,900.0,213.0,305.0,503.75
857.0,698.0,325.0,561.0,610.25
796.0,431.0,61.0,375.0,-50.0
918.0,366.0,280.0,859.0,-50.0
897.0,94.0,740.0,713.0,611.0
823.0,310.0,648.0,61.0,460.5
148.0,534.0,681.0,400.0,440.75
383.0,329.0,679.0,201.0,398.0
943.0,215.0,491.0,180.0,457.25
903.0,134.0,597.0,372.0,-50.0
9.0,694.0,537.0,138.0,-50.0
617.0,910.0,873.0,228.0,657.0
188.0,34.0,652.0,402.0,319.0
514.0,2.0,603.0,751.0,-50.0
384.0,387.0,374.0,508.0,-50.0
956.0,510.0,154.0,84.0,-50.0
888.0,542.0,439.0,912.0,-50.0
759.0,158.0,225.0,453.0,-50.0
328.0,869.0,499.0,565.0,-50.0
868.0,68.0,491.0,172.0,399.75
547.0,764.0,741.0,842.0,723.5
249.0,460.0,372.0,840.0,480.25
283.0,955.0,159.0,198.0,-50.0
719.0,650.0,410.0,20.0,-50.0
857.0,139.0,992.0,369.0,-50.0
321.0,958.0,722.0,294.0,-50.0
135.0,151.0,416.0,919.0,405.25
184.0,832.0,990.0,100.0,526.5
650.0,806.0,560.0,80.0,-50.0
627.0,890.0,804.0,191.0,-50.0
325.0,542.0,959.0,433.0,564.75
647.0,221.0,768.0,915.0,637.75
740.0,617.0,746.0,231.0,-50.0
860.0,117.0,989.0,404.0,-50.0
738.0,814.0,492.0,809.0,713.25
395.0,668.0,767.0,183.0,503.25
24.0,29.0,39.0,234.0,-50.0
521.0,68.0,891.0,5.0,-50.0
50.0,716.0,481.0,462.0,427.25
609.0,624.0,929.0,477.0,659.75
353.0,502.0,420.0,528.0,450.75
477.0,658.0,412.0,802.0,-50.0
362.0,924.0,96.0,827.0,552.25
855.0,236.0,689.0,520.0,-50.0
284.0,720.0,582.0,781.0,-50.0
129.0,408.0,450.0,807.0,-50.0
984.0,899.0,325.0,109.0,-50.0
57.0,894.0,539.0,488.0,494.5
175.0,678.0,992.0,452.0,574.25
86.0,784.0,792.0,210.0,-50.0
92.0,96.0,818.0,505.0,377.75
893.0,828.0,20.0,475.0,554.0
580.0,226.0,200.0,755.0,-50.0
928.0,12.0,65.0,34.0,259.75
22.0,183.0,45.0,725.0,243.75
53.0,152.0,411.0,214.0,207.5
161.0,855.0,445.0,861.0,-50.0
64.0,132.0,10.0,415.0,-50.0
465.0,371.0,429.0,750.0,503.75
48.0,709.0,600.0,783.0,535.0
868.0,683.0,654.0,383.0,647.0
197.0,241.0,39.0,20.0,-50.0
291.0,783.0,531.0,843.0,-50.0
836.0,755.0,68.0,820.0,-50.0
395.0,587.0,0.0,875.0,464.25
528.0,179.0,567.0,334.0,402.0
90.0,976.0,604.0,413.0,-50.0
224.0,443.0,905.0,679.0,-50.0
69.0,300.0,953.0,266.0,-50.0
958.0,786.0,155.0,67.0,491.5
852.0,798.0,51.0,439.0,-50.0
766.0,888.0,228.0,879.0,690.25
578.0,566.0,349.0,921.0,603.5
56.0,525.0,27.0,394.0,250.5
185.0,685.0,948.0,794.0,-50.0
197.0,315.0,413.0,862.0,-50.0
40.0,74.0,487.0,300.0,225.25
246.0,297.0,989.0,97.0,-50.0
610.0,583.0,702.0,519.0,603.5
140.0,27.0,667.0,220.0,263.5
270.0,676.0,418.0,461.0,-50.0
12.0,77.0,835.0,153.0,269.25
560.0,121.0,348.0,260.0,322.25
980.0,203.0,398.0,476.0,514.25
647.0,606.0,887.0,246.0,-50.0
209.0,272.0,572.0,555.0,402.0
644.0,637.0,65.0,218.0,391.0
385.0,154.0,562.0,71.0,-50.0
997.0,922.0,747.0,786.0,863.0
219.0,548.0,493.0,404.0,-50.0
124.0,397.0,55.0,202.0,194.5
798.0,57.0,553.0,554.0,-50.0
365.0,623.0,923.0,915.0,-50.0
455.0,374.0,35.0,197.0,265.25
420.0,658.0,287.0,265.0,-50.0
70.0,443.0,107.0,174.0,198.5
496.0,459.0,50.0,327.0,333.0
635.0,670.0,878.0,100.0,570.75
442.0,617.0,599.0,163.0,-50.0
227.0,50.0,505.0,896.0,-50.0
362.0,17.0,690.0,752.0,455.25
440.0,109.0,429.0,450.0,357.0
948.0,953.0,792.0,585.0,-50.0
571.0,492.0,283.0,855.0,-50.0
708.0,515.0,654.0,659.0,-50.0
229.0,627.0,107.0,815.0,444.5
112.0,282.0,145.0,14.0,138.25
724.0,281.0,579.0,483.0,516.75
528.0,691.0,32.0,887.0,-50.0
98.0,734.0,706.0,929.0,-50.0
911.0,673.0,10.0,624.0,-50.0
940.0,112.0,452.0,738.0,560.5
753.0,891.0,411.0,348.0,-50.0
964.0,888.0,180.0,298.0,582.5
850.0,561.0,965.0,985.0,840.25
150.0,718.0,705.0,871.0,-50.0
686.0,968.0,256.0,288.0,-50.0
256.0,359.0,525.0,1.0,-50.0
495.0,477.0,405.0,948.0,581.25
497.0,430.0,754.0,433.0,528.5
903.0,779.0,723.0,130.0,-50.0
816.0,460.0,293.0,250.0,454.75
276.0,701.0,918.0,666.0,640.25
79.0,79.0,774.0,15.0,-50.0
95.0,286.0,456.0,528.0,341.25
970.0,580.0,971.0,640.0,-50.0
168.0,96.0,79.0,119.0,115.5
497.0,661.0,240.0,450.0,-50.0
333.0,916.0,907.0,981.0,-50.0
928.0,255.0,751.0,424.0,-50.0
153.0,228.0,927.0,770.0,-50.0
778.0,267.0,21.0,111.0,294.25
527.0,620.0,101.0,242.0,372.5
79.0,969.0,902.0,342.0,573.0
903.0,664.0,961.0,989.0,879.25
112.0,185.0,303.0,458.0,264.5
694.0,425.0,49.0,164.0,-50.0
163.0,958.0,445.0,421.0,-50.0
321.0,4.0,558.0,990.0,-50.0
279.0,506.0,525.0,989.0,-50.0
390.0,342.0,107.0,357.0,299.0
894.0,837.0,712.0,110.0,638.25
795.0,697.0,780.0,589.0,-50.0
210.0,490.0,332.0,889.0,-50.0
594.0,618.0,241.0,431.0,-50.0
886.0,387.0,738.0,88.0,-50.0
518.0,258.0,475.0,881.0,533.0
451.0,45.0,532.0,857.0,-50.0
728.0,430.0,23.0,901.0,520.5
287.0,1.0,77.0,409.0,193.5
235.0,796.0,110.0,259.0,-50.0
264.0,884.0,611.0,276.0,-50.0
860.0,97.0,30.0,783.0,-50.0
144.0,778.0,462.0,462.0,461.5
365.0,516.0,544.0,706.0,-50.0
788.0,487.0,28.0,166.0,367.25
468.0,787.0,816.0,634.0,676.25
884.0,434.0,300.0,606.0,-50.0
39.0,38.0,814.0,934.0,-50.0
520.0,614.0,289.0,664.0,521.75
295.0,301.0,374.0,459.0,-50.0
472.0,81.0,500.0,785.0,459.5
667.0,241.0,630.0,594.0,-50.0
973.0,760.0,761.0,174.0,667.0
936.0,911.0,200.0,320.0,-50.0
546.0,220.0,997.0,719.0,620.5
574.0,533.0,512.0,839.0,614.5
308.0,814.0,264.0,790.0,544.0
878.0,372.0,821.0,917.0,747.0
764.0,688.0,681.0,386.0,-50.0
335.0,448.0,977.0,286.0,-50.0
144.0,889.0,707.0,179.0,479.75
546.0,555.0,997.0,706.0,-50.0
906.0,703.0,118.0,214.0,485.25
772.0,695.0,483.0,349.0,-50.0
382.0,679.0,532.0,159.0,-50.0
844.0,736.0,558.0,625.0,690.75
675.0,461.0,485.0,192.0,453.25
813.0,330.0,66.0,31.0,-50.0
507.0,935.0,588.0,551.0,645.25
754.0,723.0,721.0,236.0,-50.0
775.0,852.0,233.0,625.0,-50.0
781.0,780.0,226.0,369.0,539.0
158.0,391.0,907.0,242.0,424.5
303.0,437.0,149.0,10.0,224.75
544.0,532.0,360.0,308.0,-50.0
84.0,905.0,877.0,227.0,523.25
600.0,13.0,865.0,410.0,-50.0
626.0,662.0,831.0,527.0,661.5
947.0,145.0,143.0,847.0,520.5
784.0,570.0,165.0,603.0,-50.0
712.0,869.0,649.0,182.0,603.0
796.0,470.0,279.0,312.0,-50.0
975.0,240.0,794.0,204.0,553.25
991.0,23.0,824.0,265.0,525.75
412.0,246.0,203.0,556.0,-50.0
245.0,160.0,403.0,791.0,-50.0
469.0,559.0,386.0,174.0,397.0
663.0,585.0,487.0,364.0,-50.0
986.0,101.0,519.0,844.0,612.5
574.0,912.0,115.0,119.0,-50.0
625.0,731.0,605.0,244.0,-50.0
561.0,484.0,93.0,743.0,-50.0
1.0,189.0,662.0,883.0,-50.0
425.0,145.0,283.0,550.0,-50.0
510.0,763.0,504.0,78.0,463.75
680.0,673.0,209.0,964.0,-50.0
138.0,554.0,582.0,655.0,-50.0
162.0,780.0,361.0,932.0,558.75
380.0,731.0,413.0,726.0,-50.0
719.0,755.0,19.0,1.0,-50.0
85.0,863.0,801.0,903.0,-50.0
686.0,314.0,767.0,814.0,645.25
777.0,155.0,592.0,802.0,-50.0
989.0,443.0,832.0,607.0,717.75
447.0,671.0,418.0,178.0,428.5
821.0,675.0,445.0,446.0,596.75
891.0,783.0,828.0,20.0,-50.0
453.0,357.0,827.0,89.0,-50.0
221.0,558.0,332.0,325.0,-50.0
863.0,117.0,889.0,986.0,713.75
31.0,95.0,814.0,33.0,243.25
470.0,543.0,414.0,188.0,403.75
232.0,410.0,746.0,59.0,361.75
711.0,643.0,777.0,940.0,767.75
40.0,611.0,150.0,265.0,266.5
896.0,301.0,90.0,160.0,361.75
481.0,759.0,994.0,982.0,-50.0
350.0,468.0,299.0,881.0,499.5
485.0,679.0,230.0,431.0,456.25
41.0,533.0,971.0,382.0,-50.0
815.0,617.0,699.0,355.0,621.5
692.0,950.0,39.0,553.0,558.5
603.0,406.0,574.0,663.0,-50.0
46.0,555.0,0.0,915.0,379.0
164.0,804.0,859.0,177.0,501.0
379.0,302.0,941.0,889.0,-50.0
682.0,321.0,815.0,623.0,-50.0
63.0,324.0,745.0,666.0,-50.0
952.0,535.0,872.0,788.0,786.75
878.0,186.0,222.0,419.0,426.25
106.0,871.0,2.0,113.0,-50.0
449.0,123.0,401.0,813.0,446.5
193.0,864.0,266.0,431.0,-50.0
15.0,683.0,938.0,275.0,477.75
216.0,313.0,457.0,862.0,-50.0
679.0,881.0,817.0,979.0,-50.0
902.0,638.0,560.0,377.0,619.25
602.0,834.0,24.0,226.0,421.5
823.0,169.0,263.0,718.0,493.25
961.0,558.0,244.0,0.0,-50.0
563.0,973.0,393.0,88.0,504.25
627.0,970.0,396.0,309.0,575.5
700.0,301.0,777.0,425.0,550.75
626.0,924.0,571.0,911.0,-50.0
530.0,430.0,4.0,58.0,255.5
843.0,175.0,424.0,989.0,-50.0
271.0,602.0,532.0,854.0,564.75
572.0,752.0,666.0,849.0,709.75
982.0,733.0,52.0,836.0,-50.0
392.0,981.0,401.0,796.0,642.5
537.0,961.0,938.0,397.0,-50.0
910.0,719.0,698.0,763.0,772.5
780.0,582.0,895.0,808.0,-50.0
472.0,350.0,723.0,761.0,-50.0
350.0,284.0,434.0,823.0,-50.0
58.0,513.0,114.0,489.0,-50.0
374.0,741.0,254.0,585.0,-50.0
191.0,271.0,239.0,769.0,-50.0
283.0,590.0,277.0,21.0,-50.0
85.0,439.0,488.0,687.0,424.75
235.0,610.0,191.0,817.0,463.25
771.0,537.0,757.0,535.0,650.0
726.0,819.0,132.0,660.0,-50.0
834.0,213.0,264.0,879.0,547.5
35.0,254.0,137.0,33.0,114.75
831.0,406.0,331.0,619.0,546.75
656.0,504.0,850.0,398.0,602.0
515.0,687.0,153.0,176.0,-50.0
408.0,954.0,766.0,341.0,-50.0
577.0,598.0,723.0,973.0,-50.0
778.0,924.0,435.0,583.0,680.0
932.0,30.0,486.0,824.0,-50.0
573.0,737.0,387.0,693.0,597.5
327.0,72.0,684.0,212.0,323.75
373.0,976.0,770.0,995.0,-50.0
349.0,839.0,268.0,835.0,572.75
984.0,543.0,846.0,670.0,-50.0
428.0,434.0,258.0,848.0,-50.0
98.0,988.0,118.0,98.0,-50.0
370.0,643.0,375.0,164.0,388.0
376.0,911.0,783.0,961.0,-50.0
907.0,738.0,581.0,719.0,736.25
89.0,456.0,201.0,298.0,-50.0
370.0,222.0,272.0,167.0,257.75
153.0,588.0,244.0,803.0,-50.0
401.0,722.0,393.0,109.0,-50.0
941.0,68.0,647.0,812.0,-50.0
502.0,520.0,778.0,534.0,-50.0
63.0,307.0,58.0,314.0,-50.0
16.0,703.0,461.0,692.0,468.0
101.0,768.0,502.0,188.0,389.75
586.0,393.0,723.0,44.0,436.5
319.0,262.0,48.0,513.0,-50.0
737.0,703.0,798.0,83.0,580.25
583.0,896.0,265.0,54.0,-50.0
527.0,19.0,110.0,215.0,217.75
553.0,111.0,650.0,284.0,-50.0
323.0,888.0,657.0,33.0,-50.0
289.0,417.0,898.0,292.0,474.0
757.0,901.0,650.0,980.0,-50.0
353.0,343.0,787.0,836.0,-50.0
767.0,751.0,362.0,143.0,505.75
993.0,307.0,141.0,878.0,579.75
667.0,683.0,405.0,426.0,545.25
718.0,850.0,893.0,217.0,-50.0
65.0,468.0,718.0,736.0,-50.0
453.0,250.0,84.0,110.0,224.25
372.0,752.0,402.0,125.0,-50.0
706.0,257.0,699.0,496.0,-50.0
667.0,636.0,899.0,532.0,683.5
157.0,440.0,307.0,340.0,-50.0
928.0,470.0,638.0,541.0,644.25
790.0,37.0,900.0,361.0,522.0
53.0,452.0,933.0,375.0,453.25
739.0,70.0,461.0,235.0,376.25
583.0,395.0,832.0,750.0,-50.0
185.0,690.0,999.0,803.0,-50.0
80.0,289.0,353.0,489.0,302.75
188.0,584.0,238.0,961.0,492.75
81.0,982.0,508.0,870.0,610.25
718.0,165.0,546.0,466.0,-50.0
133.0,520.0,91.0,687.0,357.75
283.0,746.0,13.0,5.0,261.75
453.0,136.0,9.0,53.0,-50.0
179.0,178.0,398.0,897.0,413.0
428.0,694.0,879.0,723.0,681.0
948.0,491.0,826.0,522.0,696.75
420.0,183.0,885.0,248.0,-50.0
148.0,581.0,602.0,689.0,505.0
87.0,536.0,72.0,43.0,184.5
690.0,785.0,981.0,430.0,721.5
732.0,899.0,787.0,594.0,753.0
168.0,659.0,329.0,267.0,-50.0
318.0,240.0,550.0,524.0,-50.0
114.0,88.0,709.0,521.0,358.0
688.0,903.0,537.0,335.0,615.75
411.0,782.0,343.0,45.0,395.25
757.0,179.0,109.0,222.0,316.75
562.0,486.0,181.0,356.0,-50.0
659.0,492.0,174.0,350.0,-50.0
680.0,365.0,12.0,335.0,-50.0
974.0,269.0,737.0,666.0,-50.0
897.0,325.0,543.0,249.0,503.5
864.0,753.0,964.0,343.0,-50.0
651.0,60.0,290.0,729.0,-50.0
154.0,511.0,934.0,533.0,-50.0
688.0,355.0,295.0,299.0,409.25
977.0,303.0,798.0,849.0,-50.0
404.0,287.0,392.0,558.0,-50.0
88.0,882.0,285.0,918.0,543.25
203.0,770.0,166.0,742.0,470.25
128.0,945.0,230.0,423.0,-50.0
832.0,432.0,784.0,969.0,-50.0
74.0,734.0,122.0,917.0,461.75
124.0,121.0,855.0,718.0,-50.0
998.0,654.0,44.0,864.0,640.0
653.0,231.0,9.0,326.0,-50.0
279.0,395.0,785.0,332.0,-50.0
601.0,825.0,576.0,992.0,-50.0
642.0,137.0,255.0,211.0,-50.0
97.0,733.0,275.0,82.0,296.75
573.0,448.0,898.0,533.0,-50.0
441.0,669.0,255.0,954.0,579.75
147.0,315.0,322.0,901.0,421.25
273.0,966.0,866.0,336.0,-50.0
442.0,80.0,587.0,634.0,-50.0
391.0,86.0,87.0,655.0,304.75
876.0,530.0,855.0,760.0,755.25
958.0,295.0,611.0,742.0,-50.0
614.0,506.0,819.0,256.0,-50.0
447.0,866.0,924.0,320.0,639.25
295.0,456.0,504.0,678.0,483.25
64.0,320.0,643.0,499.0,381.5
289.0,442.0,113.0,681.0,381.25
587.0,287.0,294.0,691.0,464.75
825.0,224.0,225.0,303.0,-50.0
658.0,727.0,519.0,233.0,534.25
276.0,220.0,989.0,523.0,-50.0
573.0,235.0,735.0,443.0,-50.0
39.0,181.0,345.0,814.0,344.75
231.0,957.0,446.0,365.0,499.75
83.0,218.0,400.0,447.0,-50.0
616.0,176.0,733.0,307.0,458.0
264.0,320.0,779.0,338.0,-50.0
231.0,672.0,313.0,156.0,-50.0
381.0,576.0,893.0,171.0,-50.0
738.0,56.0,877.0,106.0,444.25
925.0,340.0,436.0,678.0,-50.0
883.0,237.0,714.0,889.0,-50.0
633.0,295.0,775.0,77.0,445.0
423.0,758.0,341.0,505.0,-50.0
22.0,210.0,840.0,865.0,-50.0
103.0,205.0,284.0,233.0,206.25
820.0,316.0,630.0,401.0,541.75
225.0,91.0,380.0,693.0,-50.0
987.0,332.0,202.0,743.0,-50.0
578.0,680.0,131.0,862.0,562.75
663.0,912.0,554.0,595.0,681.0
65.0,990.0,921.0,968.0,-50.0
174.0,432.0,697.0,263.0,391.5
651.0,294.0,865.0,504.0,578.5
392.0,15.0,455.0,304.0,-50.0
305.0,551.0,945.0,429.0,557.5
753.0,59.0,143.0,139.0,-50.0
617.0,246.0,980.0,859.0,675.5
312.0,383.0,180.0,288.0,290.75
835.0,358.0,539.0,514.0,561.5
422.0,533.0,900.0,122.0,494.25
935.0,92.0,342.0,902.0,567.75
278.0,646.0,404.0,618.0,486.5
375.0,680.0,99.0,59.0,-50.0
115.0,986.0,479.0,191.0,442.75
245.0,768.0,725.0,946.0,671.0
243.0,381.0,30.0,208.0,215.5
791.0,970.0,134.0,431.0,-50.0
702.0,671.0,36.0,566.0,-50.0
953.0,227.0,699.0,318.0,549.25
567.0,127.0,735.0,20.0,-50.0
672.0,182.0,341.0,577.0,443.0
847.0,491.0,452.0,809.0,649.75
448.0,667.0,774.0,281.0,542.5
248.0,909.0,219.0,269.0,-50.0
333.0,805.0,376.0,672.0,546.5
871.0,538.0,777.0,912.0,-50.0
228.0,257.0,610.0,759.0,-50.0
337.0,894.0,324.0,10.0,-50.0
865.0,727.0,796.0,757.0,-50.0
790.0,720.0,520.0,390.0,-50.0
655.0,389.0,529.0,404.0,-50.0
72.0,547.0,142.0,159.0,230.0
864.0,977.0,1.0,136.0,-50.0
713.0,366.0,683.0,765.0,631.75
200.0,752.0,836.0,71.0,464.75
662.0,974.0,914.0,266.0,-50.0
949.0,322.0,903.0,777.0,-50.0
602.0,613.0,207.0,302.0,431.0
533.0,547.0,437.0,422.0,-50.0
626.0,306.0,920.0,718.0,642.5
343.0,101.0,187.0,379.0,252.5
667.0,723.0,145.0,335.0,467.5
75.0,279.0,816.0,487.0,-50.0
365.0,407.0,234.0,484.0,372.5
508.0,512.0,155.0,986.0,540.25
820.0,903.0,270.0,556.0,-50.0
82.0,76.0,102.0,654.0,-50.0
525.0,579.0,908.0,589.0,650.25
995.0,16.0,561.0,983.0,-50.0
960.0,114.0,708.0,84.0,-50.0
871.0,402.0,829.0,664.0,-50.0
814.0,741.0,989.0,319.0,-50.0
0.0,941.0,635.0,984.0,640.0
553.0,416.0,381.0,26.0,344.0
710.0,175.0,611.0,526.0,505.5
889.0,485.0,614.0,359.0,586.75
225.0,188.0,958.0,492.0,-50.0
423.0,276.0,355.0,801.0,463.75
501.0,810.0,380.0,592.0,570.75
189.0,112.0,262.0,918.0,-50.0
136.0,993.0,570.0,205.0,-50.0
310.0,984.0,253.0,411.0,-50.0
726.0,948.0,993.0,777.0,861.0
53.0,743.0,855.0,567.0,554.5
310.0,169.0,51.0,786.0,329.0
44.0,676.0,852.0,613.0,546.25
842.0,96.0,511.0,724.0,-50.0
183.0,553.0,456.0,964.0,-50.0
880.0,140.0,98.0,42.0,-50.0
726.0,931.0,921.0,216.0,-50.0
425.0,526.0,952.0,872.0,-50.0
359.0,514.0,460.0,684.0,504.25
359.0,64.0,632.0,763.0,454.5
660.0,642.0,944.0,620.0,-50.0
408.0,222.0,553.0,457.0,410.0
851.0,975.0,577.0,832.0,808.75
182.0,572.0,446.0,211.0,352.75
482.0,525.0,598.0,220.0,456.25
760.0,859.0,623.0,264.0,-50.0
882.0,72.0,922.0,727.0,-50.0
895.0,224.0,439.0,145.0,-50.0
668.0,729.0,406.0,988.0,697.75
394.0,439.0,688.0,455.0,494.0
906.0,794.0,645.0,424.0,692.25
544.0,465.0,707.0,57.0,443.25
896.0,656.0,221.0,894.0,-50.0
92.0,917.0,388.0,536.0,483.25
642.0,145.0,348.0,722.0,464.25
70.0,556.0,304.0,182.0,278.0
152.0,291.0,121.0,620.0,-50.0
487.0,771.0,736.0,204.0,-50.0
715.0,98.0,287.0,324.0,-50.0
678.0,333.0,494.0,854.0,-50.0
257.0,861.0,447.0,347.0,478.0
343.0,409.0,434.0,93.0,-50.0
171.0,971.0,950.0,2.0,523.5
243.0,389.0,526.0,698.0,464.0
986.0,510.0,734.0,343.0,643.25
85.0,136.0,172.0,176.0,-50.0
563.0,906.0,121.0,862.0,613.0
12.0,659.0,314.0,634.0,-50.0
267.0,745.0,211.0,843.0,-50.0
205.0,15.0,283.0,944.0,361.75
817.0,273.0,168.0,562.0,455.0
441.0,666.0,400.0,340.0,461.75
145.0,735.0,368.0,350.0,-50.0
515.0,856.0,687.0,401.0,-50.0
741.0,928.0,352.0,447.0,617.0
110.0,904.0,220.0,809.0,-50.0
915.0,711.0,755.0,596.0,744.25
713.0,930.0,16.0,269.0,482.0
558.0,77.0,637.0,273.0,386.25
460.0,485.0,563.0,843.0,-50.0
584.0,449.0,395.0,335.0,-50.0
332.0,787.0,989.0,960.0,-50.0
