A,B,C,D,AVERAGE
316.0,536.0,139.0,708.0,424.75
373.0,627.0,875.0,8.0,470.75
275.0,969.0,648.0,968.0,-50.0
614.0,755.0,436.0,631.0,-50.0
356.0,545.0,476.0,210.0,396.75
9.0,916.0,981.0,234.0,535.0
578.0,75.0,983.0,77.0,428.25
494.0,293.0,557.0,904.0,562.0
715.0,98.0,287.0,324.0,356.0
830.0,722.0,862.0,239.0,663.25
670.0,14.0,821.0,359.0,-50.0
347.0,413.0,195.0,377.0,333.0
255.0,822.0,126.0,990.0,548.25
192.0,2.0,145.0,40.0,94.75
861.0,213.0,36.0,185.0,323.75
301.0,44.0,754.0,217.0,329.0
275.0,141.0,633.0,874.0,480.75
846.0,546.0,493.0,207.0,523.0
446.0,200.0,992.0,706.0,586.0
795.0,230.0,750.0,871.0,661.5
653.0,761.0,452.0,437.0,575.75
69.0,186.0,768.0,605.0,407.0
935.0,722.0,269.0,407.0,583.25
36.0,170.0,680.0,713.0,399.75
930.0,887.0,345.0,769.0,732.75
771.0,880.0,766.0,277.0,-50.0
640.0,853.0,240.0,58.0,447.75
171.0,233.0,669.0,66.0,284.75
480.0,842.0,740.0,896.0,739.5
519.0,554.0,527.0,830.0,607.5
899.0,559.0,200.0,701.0,589.75
994.0,402.0,121.0,721.0,559.5
430.0,247.0,193.0,651.0,380.25
20.0,231.0,143.0,406.0,200.0
823.0,122.0,471.0,766.0,545.5
739.0,524.0,120.0,717.0,-50.0
823.0,950.0,949.0,669.0,847.75
729.0,53.0,359.0,276.0,-50.0
136.0,904.0,117.0,208.0,341.25
563.0,793.0,92.0,424.0,468.0
986.0,868.0,368.0,233.0,613.75
648.0,607.0,754.0,907.0,729.0
304.0,151.0,55.0,909.0,354.75
831.0,418.0,530.0,511.0,572.5
897.0,325.0,543.0,249.0,503.5
354.0,921.0,152.0,2.0,357.25
466.0,88.0,712.0,308.0,393.5
445.0,493.0,279.0,329.0,386.5
357.0,561.0,858.0,528.0,576.0
915.0,794.0,467.0,297.0,618.25
98.0,137.0,19.0,898.0,-50.0
914.0,640.0,115.0,35.0,426.0
605.0,801.0,449.0,46.0,475.25
239.0,113.0,137.0,155.0,161.0
246.0,360.0,473.0,894.0,493.25
613.0,323.0,105.0,833.0,468.5
45.0,875.0,886.0,378.0,546.0
721.0,675.0,941.0,488.0,-50.0
76.0,616.0,572.0,367.0,-50.0
957.0,329.0,746.0,533.0,641.25
415.0,960.0,681.0,764.0,705.0
288.0,313.0,831.0,832.0,566.0
2.0,38.0,593.0,816.0,362.25
489.0,240.0,961.0,989.0,669.75
688.0,320.0,917.0,26.0,487.75
999.0,926.0,381.0,429.0,683.75
755.0,229.0,725.0,821.0,632.5
607.0,643.0,653.0,330.0,558.25
124.0,360.0,133.0,598.0,303.75
18.0,925.0,287.0,289.0,379.75
979.0,468.0,827.0,918.0,798.0
481.0,438.0,936.0,712.0,641.75
286.0,533.0,602.0,765.0,546.5
567.0,700.0,103.0,722.0,523.0
301.0,684.0,812.0,965.0,690.5
600.0,998.0,618.0,221.0,-50.0
221.0,436.0,972.0,69.0,-50.0
44.0,676.0,852.0,613.0,546.25
530.0,850.0,812.0,111.0,575.75
959.0,403.0,86.0,616.0,516.0
617.0,232.0,128.0,485.0,365.5
905.0,387.0,756.0,885.0,733.25
626.0,575.0,589.0,920.0,677.5
439.0,346.0,366.0,222.0,343.25
475.0,746.0,542.0,638.0,600.25
858.0,185.0,534.0,338.0,478.75
574.0,533.0,512.0,839.0,-50.0
907.0,382.0,759.0,735.0,-50.0
764.0,376.0,574.0,476.0,547.5
263.0,946.0,409.0,901.0,629.75
542.0,125.0,842.0,640.0,537.25
626.0,517.0,801.0,555.0,624.75
484.0,15.0,967.0,707.0,543.25
82.0,551.0,305.0,151.0,272.25
113.0,693.0,903.0,16.0,431.25
893.0,287.0,964.0,649.0,698.25
310.0,266.0,120.0,131.0,206.75
299.0,720.0,275.0,11.0,326.25
328.0,418.0,375.0,819.0,485.0
35.0,118.0,230.0,879.0,315.5
177.0,1.0,488.0,56.0,180.5
595.0,517.0,527.0,413.0,513.0
197.0,720.0,151.0,274.0,335.5
731.0,813.0,354.0,789.0,671.75
249.0,261.0,249.0,256.0,253.75
997.0,846.0,588.0,778.0,802.25
60.0,720.0,871.0,957.0,652.0
492.0,311.0,994.0,309.0,526.5
527.0,19.0,110.0,215.0,217.75
649.0,201.0,475.0,1.0,-50.0
628.0,695.0,378.0,341.0,510.5
772.0,838.0,306.0,812.0,682.0
39.0,816.0,24.0,156.0,258.75
531.0,12.0,942.0,700.0,546.25
571.0,596.0,498.0,980.0,661.25
929.0,552.0,707.0,407.0,648.75
656.0,822.0,927.0,125.0,632.5
530.0,176.0,848.0,582.0,534.0
843.0,964.0,686.0,31.0,631.0
619.0,461.0,794.0,800.0,668.5
586.0,289.0,31.0,549.0,363.75
282.0,398.0,598.0,857.0,533.75
497.0,430.0,754.0,433.0,-50.0
596.0,414.0,326.0,163.0,374.75
138.0,924.0,178.0,838.0,519.5
178.0,683.0,840.0,83.0,446.0
903.0,369.0,129.0,67.0,-50.0
228.0,181.0,507.0,525.0,360.25
349.0,743.0,668.0,66.0,456.5
903.0,921.0,786.0,948.0,889.5
81.0,982.0,508.0,870.0,610.25
290.0,810.0,645.0,987.0,683.0
533.0,282.0,196.0,150.0,290.25
202.0,721.0,314.0,566.0,450.75
106.0,871.0,2.0,113.0,273.0
611.0,386.0,770.0,477.0,561.0
165.0,57.0,698.0,183.0,-50.0
55.0,142.0,662.0,118.0,244.25
832.0,418.0,17.0,417.0,421.0
648.0,413.0,89.0,546.0,424.0
196.0,119.0,921.0,191.0,356.75
936.0,977.0,912.0,582.0,851.75
562.0,435.0,623.0,540.0,540.0
118.0,511.0,159.0,536.0,331.0
686.0,706.0,759.0,392.0,635.75
58.0,171.0,560.0,266.0,263.75
300.0,148.0,313.0,545.0,326.5
561.0,345.0,508.0,501.0,478.75
823.0,910.0,966.0,127.0,706.5
837.0,746.0,689.0,150.0,605.5
208.0,190.0,31.0,758.0,296.75
524.0,877.0,109.0,357.0,466.75
591.0,169.0,459.0,197.0,354.0
701.0,632.0,163.0,534.0,507.5
477.0,477.0,607.0,297.0,464.5
611.0,636.0,379.0,534.0,540.0
219.0,337.0,392.0,417.0,341.25
832.0,432.0,784.0,969.0,754.25
850.0,561.0,965.0,985.0,840.25
914.0,926.0,103.0,610.0,638.25
175.0,772.0,539.0,371.0,464.25
167.0,931.0,457.0,913.0,-50.0
837.0,396.0,726.0,50.0,-50.0
274.0,375.0,181.0,821.0,412.75
694.0,126.0,599.0,931.0,587.5
578.0,680.0,131.0,862.0,562.75
559.0,620.0,794.0,228.0,550.25
398.0,128.0,6.0,306.0,209.5
302.0,539.0,458.0,95.0,348.5
639.0,652.0,887.0,605.0,695.75
91.0,280.0,158.0,273.0,-50.0
552.0,927.0,15.0,57.0,387.75
496.0,459.0,50.0,327.0,333.0
935.0,66.0,794.0,403.0,549.5
383.0,329.0,679.0,201.0,398.0
8.0,3.0,220.0,847.0,269.5
50.0,853.0,249.0,75.0,306.75
180.0,861.0,10.0,648.0,424.75
952.0,268.0,553.0,907.0,-50.0
75.0,279.0,816.0,487.0,414.25
149.0,236.0,443.0,981.0,452.25
421.0,582.0,632.0,686.0,580.25
919.0,321.0,850.0,399.0,622.25
473.0,516.0,92.0,804.0,-50.0
377.0,465.0,134.0,566.0,385.5
997.0,914.0,759.0,962.0,908.0
103.0,205.0,284.0,233.0,206.25
844.0,858.0,626.0,897.0,806.25
823.0,518.0,437.0,699.0,619.25
862.0,348.0,637.0,314.0,540.25
315.0,395.0,366.0,136.0,-50.0
712.0,29.0,444.0,638.0,455.75
927.0,604.0,755.0,412.0,674.5
258.0,175.0,553.0,446.0,358.0
36.0,292.0,83.0,211.0,155.5
539.0,395.0,205.0,307.0,361.5
450.0,795.0,434.0,506.0,546.25
9.0,965.0,602.0,929.0,626.25
93.0,987.0,92.0,723.0,473.75
709.0,206.0,158.0,513.0,396.5
266.0,279.0,896.0,74.0,378.75
906.0,322.0,320.0,3.0,-50.0
696.0,258.0,693.0,498.0,536.25
306.0,512.0,686.0,896.0,600.0
333.0,288.0,674.0,796.0,522.75
844.0,241.0,385.0,144.0,403.5
632.0,926.0,462.0,288.0,577.0
781.0,485.0,403.0,507.0,544.0
996.0,180.0,582.0,66.0,456.0
598.0,847.0,273.0,721.0,-50.0
453.0,136.0,9.0,53.0,162.75
200.0,951.0,534.0,653.0,-50.0
648.0,205.0,32.0,748.0,408.25
89.0,459.0,311.0,195.0,263.5
267.0,218.0,663.0,879.0,506.75
300.0,130.0,310.0,260.0,250.0
630.0,967.0,815.0,424.0,709.0
646.0,842.0,827.0,888.0,800.75
761.0,648.0,457.0,119.0,496.25
171.0,346.0,995.0,624.0,534.0
172.0,810.0,875.0,407.0,-50.0
179.0,741.0,701.0,403.0,506.0
723.0,563.0,118.0,543.0,486.75
658.0,480.0,30.0,587.0,438.75
777.0,992.0,972.0,694.0,858.75
118.0,411.0,839.0,438.0,451.5
367.0,616.0,685.0,68.0,434.0
310.0,437.0,119.0,136.0,250.5
795.0,921.0,340.0,560.0,654.0
962.0,461.0,575.0,454.0,613.0
705.0,612.0,663.0,486.0,616.5
920.0,334.0,727.0,61.0,510.5
643.0,523.0,888.0,260.0,-50.0
35.0,560.0,693.0,22.0,327.5
368.0,681.0,870.0,524.0,610.75
130.0,938.0,797.0,98.0,490.75
963.0,292.0,718.0,742.0,678.75
49.0,89.0,338.0,935.0,352.75
207.0,397.0,924.0,624.0,-50.0
720.0,802.0,155.0,451.0,532.0
817.0,797.0,154.0,650.0,604.5
90.0,863.0,95.0,21.0,267.25
85.0,443.0,132.0,360.0,255.0
970.0,440.0,712.0,250.0,593.0
351.0,920.0,169.0,555.0,498.75
971.0,920.0,205.0,921.0,754.25
579.0,638.0,946.0,559.0,680.5
453.0,250.0,84.0,110.0,224.25
135.0,499.0,974.0,464.0,518.0
745.0,150.0,82.0,121.0,274.5
90.0,976.0,604.0,413.0,520.75
54.0,45.0,10.0,901.0,252.5
890.0,708.0,770.0,758.0,781.5
789.0,225.0,216.0,344.0,393.5
2.0,407.0,274.0,517.0,300.0
114.0,281.0,275.0,883.0,388.25
306.0,874.0,961.0,955.0,774.0
889.0,803.0,748.0,78.0,629.5
983.0,522.0,933.0,486.0,731.0
419.0,247.0,757.0,67.0,372.5
18.0,793.0,243.0,861.0,478.75
939.0,247.0,777.0,910.0,718.25
417.0,294.0,240.0,605.0,389.0
949.0,743.0,745.0,722.0,789.75
671.0,366.0,296.0,722.0,513.75
62.0,495.0,436.0,262.0,313.75
2.0,905.0,794.0,671.0,593.0
467.0,48.0,387.0,761.0,415.75
189.0,234.0,116.0,135.0,168.5
678.0,231.0,262.0,230.0,350.25
985.0,381.0,79.0,99.0,386.0
154.0,511.0,934.0,533.0,533.0
504.0,948.0,374.0,57.0,470.75
650.0,413.0,842.0,96.0,500.25
31.0,120.0,334.0,25.0,127.5
897.0,834.0,135.0,921.0,696.75
335.0,918.0,138.0,775.0,541.5
259.0,714.0,778.0,816.0,641.75
619.0,384.0,748.0,151.0,-50.0
518.0,542.0,95.0,425.0,395.0
826.0,673.0,509.0,184.0,548.0
390.0,368.0,288.0,339.0,346.25
248.0,361.0,270.0,701.0,395.0
784.0,191.0,479.0,490.0,486.0
912.0,448.0,502.0,598.0,615.0
113.0,890.0,76.0,164.0,310.75
65.0,139.0,539.0,660.0,-50.0
128.0,708.0,84.0,837.0,439.25
980.0,203.0,398.0,476.0,514.25
190.0,896.0,381.0,99.0,391.5
845.0,293.0,867.0,440.0,611.25
913.0,433.0,299.0,925.0,642.5
346.0,90.0,572.0,926.0,483.5
194.0,566.0,610.0,790.0,540.0
3.0,83.0,205.0,460.0,-50.0
685.0,576.0,323.0,512.0,524.0
965.0,648.0,817.0,38.0,617.0
228.0,999.0,615.0,660.0,625.5
902.0,684.0,157.0,295.0,509.5
455.0,144.0,287.0,125.0,252.75
49.0,912.0,497.0,855.0,578.25
189.0,619.0,286.0,777.0,467.75
69.0,852.0,292.0,701.0,478.5
375.0,507.0,482.0,266.0,407.5
347.0,832.0,59.0,279.0,379.25
556.0,68.0,585.0,764.0,493.25
823.0,496.0,169.0,142.0,407.5
440.0,532.0,910.0,148.0,-50.0
751.0,435.0,887.0,417.0,622.5
576.0,249.0,269.0,534.0,407.0
228.0,44.0,665.0,875.0,453.0
164.0,412.0,341.0,175.0,273.0
157.0,909.0,573.0,12.0,412.75
949.0,649.0,613.0,786.0,749.25
244.0,373.0,961.0,484.0,515.5
573.0,911.0,877.0,962.0,830.75
929.0,992.0,641.0,23.0,646.25
666.0,336.0,360.0,244.0,401.5
658.0,398.0,113.0,60.0,-50.0
519.0,462.0,670.0,648.0,574.75
672.0,932.0,445.0,900.0,737.25
438.0,100.0,351.0,143.0,258.0
494.0,186.0,687.0,809.0,544.0
292.0,86.0,246.0,654.0,-50.0
380.0,927.0,210.0,105.0,405.5
123.0,607.0,962.0,632.0,581.0
781.0,579.0,888.0,948.0,799.0
564.0,353.0,461.0,774.0,538.0
847.0,665.0,749.0,256.0,629.25
756.0,941.0,739.0,405.0,-50.0
426.0,962.0,265.0,694.0,586.75
459.0,935.0,93.0,189.0,419.0
812.0,655.0,657.0,265.0,597.25
825.0,107.0,494.0,607.0,508.25
283.0,746.0,13.0,5.0,261.75
669.0,683.0,616.0,936.0,726.0
233.0,270.0,108.0,530.0,285.25
671.0,403.0,488.0,232.0,448.5
433.0,464.0,850.0,742.0,622.25
678.0,215.0,815.0,242.0,-50.0
605.0,821.0,624.0,679.0,682.25
280.0,169.0,606.0,955.0,502.5
966.0,420.0,798.0,786.0,742.5
473.0,129.0,791.0,532.0,481.25
666.0,313.0,408.0,691.0,519.5
599.0,553.0,294.0,201.0,411.75
848.0,964.0,77.0,774.0,665.75
64.0,419.0,180.0,61.0,181.0
508.0,160.0,81.0,744.0,373.25
382.0,676.0,280.0,620.0,489.5
626.0,519.0,619.0,928.0,673.0
563.0,906.0,121.0,862.0,613.0
462.0,402.0,868.0,739.0,617.75
589.0,27.0,136.0,514.0,316.5
671.0,940.0,471.0,265.0,586.75
420.0,921.0,464.0,484.0,572.25
394.0,455.0,833.0,856.0,634.5
401.0,819.0,188.0,953.0,590.25
333.0,379.0,611.0,440.0,440.75
224.0,9.0,121.0,932.0,321.5
295.0,828.0,737.0,584.0,611.0
433.0,556.0,82.0,961.0,508.0
481.0,930.0,929.0,142.0,-50.0
220.0,335.0,519.0,47.0,280.25
60.0,614.0,895.0,857.0,606.5
503.0,848.0,598.0,321.0,567.5
180.0,517.0,746.0,945.0,597.0
71.0,690.0,769.0,119.0,412.25
955.0,180.0,504.0,603.0,560.5
897.0,598.0,863.0,790.0,787.0
928.0,878.0,229.0,413.0,612.0
496.0,117.0,216.0,27.0,214.0
79.0,880.0,850.0,734.0,635.75
451.0,493.0,25.0,912.0,-50.0
16.0,244.0,972.0,738.0,492.5
664.0,747.0,886.0,439.0,684.0
34.0,86.0,349.0,996.0,366.25
366.0,940.0,131.0,970.0,-50.0
415.0,134.0,208.0,604.0,340.25
125.0,148.0,947.0,32.0,313.0
867.0,457.0,397.0,76.0,449.25
364.0,820.0,341.0,87.0,-50.0
629.0,202.0,740.0,489.0,-50.0
970.0,234.0,334.0,109.0,411.75
100.0,864.0,559.0,647.0,542.5
770.0,341.0,271.0,49.0,357.75
74.0,844.0,782.0,335.0,508.75
417.0,577.0,45.0,360.0,349.75
529.0,419.0,561.0,417.0,481.5
504.0,516.0,466.0,725.0,552.75
890.0,732.0,53.0,60.0,433.75
501.0,911.0,455.0,285.0,538.0
522.0,981.0,720.0,190.0,603.25
400.0,103.0,612.0,700.0,453.75
808.0,757.0,275.0,11.0,462.75
757.0,587.0,911.0,899.0,788.5
639.0,315.0,664.0,960.0,644.5
774.0,62.0,121.0,416.0,343.25
630.0,147.0,482.0,11.0,317.5
550.0,884.0,689.0,668.0,697.75
396.0,410.0,921.0,38.0,441.25
891.0,541.0,903.0,114.0,612.25
843.0,818.0,745.0,770.0,794.0
481.0,759.0,994.0,982.0,804.0
219.0,792.0,739.0,902.0,663.0
536.0,949.0,489.0,663.0,659.25
125.0,139.0,977.0,337.0,394.5
381.0,299.0,796.0,1.0,369.25
774.0,875.0,376.0,924.0,737.25
277.0,241.0,881.0,616.0,503.75
991.0,663.0,319.0,360.0,583.25
591.0,250.0,7.0,524.0,343.0
812.0,246.0,710.0,125.0,473.25
807.0,344.0,278.0,332.0,440.25
178.0,316.0,689.0,812.0,498.75
266.0,926.0,193.0,664.0,512.25
793.0,429.0,729.0,741.0,673.0
799.0,997.0,916.0,285.0,749.25
170.0,69.0,594.0,777.0,402.5
401.0,730.0,629.0,316.0,519.0
145.0,691.0,546.0,403.0,-50.0
186.0,251.0,984.0,765.0,546.5
89.0,943.0,351.0,928.0,-50.0
405.0,373.0,675.0,434.0,471.75
825.0,490.0,890.0,745.0,737.5
362.0,924.0,96.0,827.0,552.25
616.0,401.0,103.0,27.0,286.75
49.0,559.0,635.0,718.0,490.25
423.0,547.0,541.0,994.0,626.25
308.0,528.0,849.0,193.0,469.5
324.0,295.0,702.0,322.0,410.75
258.0,535.0,310.0,859.0,490.5
713.0,533.0,286.0,364.0,474.0
259.0,943.0,498.0,788.0,622.0
356.0,951.0,571.0,972.0,712.5
635.0,846.0,494.0,756.0,682.75
26.0,808.0,589.0,512.0,483.75
696.0,906.0,87.0,121.0,452.5
987.0,395.0,520.0,364.0,566.5
820.0,650.0,468.0,296.0,-50.0
291.0,783.0,531.0,843.0,612.0
80.0,842.0,290.0,618.0,457.5
279.0,958.0,456.0,600.0,573.25
264.0,754.0,926.0,365.0,577.25
480.0,663.0,258.0,734.0,533.75
178.0,553.0,696.0,351.0,-50.0
700.0,568.0,68.0,615.0,487.75
797.0,400.0,700.0,348.0,561.25
896.0,821.0,276.0,452.0,-50.0
243.0,381.0,30.0,208.0,-50.0
477.0,504.0,200.0,139.0,330.0
454.0,452.0,412.0,284.0,400.5
401.0,562.0,17.0,688.0,417.0
368.0,934.0,805.0,210.0,579.25
51.0,497.0,860.0,268.0,419.0
579.0,264.0,997.0,894.0,683.5
864.0,977.0,1.0,136.0,494.5
75.0,454.0,560.0,622.0,427.75
507.0,764.0,724.0,737.0,683.0
244.0,486.0,361.0,469.0,390.0
834.0,193.0,900.0,957.0,721.0
128.0,845.0,700.0,14.0,421.75
82.0,971.0,637.0,7.0,424.25
329.0,643.0,222.0,442.0,409.0
289.0,578.0,297.0,245.0,352.25
274.0,333.0,299.0,196.0,275.5
582.0,349.0,553.0,249.0,-50.0
302.0,260.0,492.0,733.0,446.75
979.0,377.0,895.0,246.0,624.25
939.0,20.0,470.0,985.0,-50.0
765.0,798.0,547.0,17.0,531.75
386.0,881.0,464.0,389.0,530.0
538.0,482.0,734.0,997.0,687.75
350.0,4.0,506.0,150.0,252.5
903.0,303.0,774.0,527.0,-50.0
736.0,479.0,490.0,530.0,558.75
370.0,533.0,115.0,645.0,415.75
578.0,566.0,349.0,921.0,603.5
767.0,963.0,767.0,686.0,795.75
708.0,515.0,654.0,659.0,634.0
299.0,167.0,966.0,310.0,435.5
873.0,437.0,789.0,141.0,-50.0
356.0,964.0,389.0,613.0,580.5
823.0,605.0,469.0,161.0,514.5
790.0,276.0,789.0,240.0,523.75
126.0,346.0,530.0,91.0,273.25
475.0,151.0,871.0,647.0,536.0
314.0,984.0,894.0,259.0,612.75
859.0,19.0,779.0,754.0,602.75
999.0,764.0,673.0,167.0,650.75
515.0,856.0,687.0,401.0,614.75
447.0,68.0,426.0,190.0,282.75
607.0,853.0,645.0,857.0,-50.0
276.0,888.0,896.0,639.0,674.75
256.0,651.0,298.0,653.0,464.5
633.0,302.0,859.0,792.0,646.5
546.0,170.0,274.0,531.0,380.25
238.0,885.0,612.0,36.0,442.75
112.0,157.0,561.0,658.0,372.0
266.0,808.0,660.0,974.0,677.0
482.0,676.0,144.0,694.0,499.0
700.0,517.0,315.0,175.0,426.75
108.0,475.0,195.0,438.0,304.0
256.0,932.0,384.0,547.0,529.75
877.0,375.0,870.0,421.0,-50.0
927.0,913.0,101.0,86.0,506.75
583.0,898.0,715.0,768.0,741.0
633.0,17.0,599.0,924.0,543.25
563.0,446.0,390.0,490.0,472.25
464.0,858.0,801.0,943.0,766.5
209.0,691.0,173.0,457.0,382.5
686.0,538.0,895.0,226.0,586.25
782.0,638.0,30.0,359.0,452.25
521.0,595.0,30.0,268.0,353.5
663.0,26.0,803.0,94.0,396.5
224.0,587.0,794.0,414.0,504.75
390.0,661.0,8.0,463.0,380.5
43.0,815.0,367.0,11.0,309.0
197.0,791.0,546.0,373.0,476.75
568.0,229.0,357.0,500.0,413.5
785.0,376.0,58.0,546.0,441.25
149.0,545.0,6.0,596.0,324.0
303.0,273.0,953.0,992.0,630.25
308.0,176.0,748.0,784.0,504.0
237.0,93.0,150.0,700.0,295.0
66.0,499.0,423.0,779.0,441.75
985.0,634.0,586.0,624.0,707.25
63.0,324.0,745.0,666.0,449.5
47.0,898.0,497.0,591.0,508.25
656.0,504.0,850.0,398.0,602.0
578.0,496.0,882.0,631.0,646.75
116.0,400.0,601.0,356.0,368.25
369.0,350.0,285.0,226.0,307.5
82.0,598.0,460.0,72.0,303.0
119.0,337.0,326.0,23.0,201.25
502.0,15.0,381.0,644.0,385.5
857.0,409.0,485.0,804.0,638.75
351.0,415.0,714.0,4.0,371.0
497.0,63.0,469.0,449.0,369.5
343.0,682.0,500.0,111.0,409.0
794.0,90.0,366.0,126.0,344.0
273.0,15.0,941.0,454.0,420.75
408.0,423.0,614.0,776.0,555.25
190.0,208.0,483.0,509.0,347.5
972.0,61.0,512.0,148.0,423.25
299.0,401.0,213.0,522.0,358.75
610.0,243.0,781.0,408.0,510.5
345.0,405.0,554.0,421.0,431.25
226.0,698.0,515.0,152.0,397.75
871.0,929.0,233.0,346.0,594.75
475.0,724.0,494.0,487.0,545.0
714.0,88.0,445.0,798.0,511.25
896.0,794.0,924.0,57.0,667.75
390.0,342.0,107.0,357.0,299.0
371.0,846.0,640.0,816.0,668.25
961.0,222.0,171.0,773.0,531.75
414.0,567.0,565.0,651.0,549.25
374.0,336.0,936.0,819.0,616.25
997.0,110.0,688.0,710.0,626.25
909.0,718.0,775.0,808.0,802.5
780.0,489.0,796.0,919.0,746.0
150.0,656.0,810.0,914.0,632.5
896.0,157.0,466.0,405.0,481.0
143.0,949.0,964.0,943.0,749.75
230.0,763.0,722.0,138.0,463.25
777.0,125.0,447.0,396.0,436.25
763.0,794.0,891.0,669.0,779.25
334.0,630.0,45.0,448.0,364.25
118.0,609.0,984.0,491.0,550.5
424.0,305.0,278.0,752.0,439.75
391.0,577.0,438.0,693.0,524.75
761.0,218.0,805.0,663.0,611.75
204.0,723.0,280.0,205.0,353.0
646.0,907.0,842.0,759.0,788.5
430.0,198.0,937.0,232.0,449.25
770.0,152.0,765.0,129.0,-50.0
714.0,552.0,900.0,101.0,566.75
799.0,220.0,308.0,601.0,482.0
115.0,468.0,710.0,800.0,523.25
766.0,693.0,100.0,141.0,425.0
703.0,422.0,337.0,952.0,603.5
3.0,831.0,83.0,145.0,265.5
179.0,391.0,993.0,974.0,-50.0
446.0,686.0,850.0,885.0,716.75
283.0,246.0,451.0,573.0,388.25
767.0,402.0,900.0,848.0,729.25
555.0,140.0,338.0,109.0,285.5
993.0,651.0,885.0,751.0,820.0
362.0,268.0,636.0,831.0,524.25
534.0,845.0,307.0,597.0,-50.0
214.0,935.0,47.0,673.0,467.25
266.0,724.0,750.0,693.0,608.25
582.0,550.0,181.0,946.0,564.75
263.0,354.0,20.0,610.0,311.75
445.0,398.0,406.0,487.0,434.0
955.0,44.0,274.0,577.0,462.5
559.0,224.0,614.0,281.0,419.5
563.0,93.0,6.0,499.0,290.25
757.0,821.0,283.0,237.0,524.5
627.0,714.0,592.0,657.0,647.5
489.0,911.0,587.0,976.0,-50.0
963.0,471.0,720.0,584.0,684.5
594.0,983.0,182.0,388.0,536.75
230.0,992.0,726.0,746.0,673.5
504.0,37.0,595.0,931.0,516.75
580.0,401.0,894.0,920.0,698.75
922.0,289.0,926.0,656.0,-50.0
120.0,116.0,207.0,833.0,319.0
5.0,574.0,277.0,208.0,266.0
762.0,136.0,773.0,914.0,646.25
835.0,427.0,908.0,317.0,621.75
18.0,687.0,710.0,677.0,-50.0
298.0,400.0,770.0,699.0,541.75
401.0,460.0,734.0,970.0,641.25
602.0,30.0,893.0,352.0,469.25
145.0,881.0,389.0,622.0,-50.0
28.0,630.0,681.0,80.0,354.75
518.0,344.0,701.0,200.0,440.75
289.0,165.0,232.0,5.0,172.75
280.0,466.0,869.0,356.0,492.75
574.0,277.0,752.0,132.0,433.75
295.0,385.0,29.0,830.0,384.75
975.0,240.0,794.0,204.0,553.25
887.0,959.0,676.0,855.0,844.25
650.0,806.0,560.0,80.0,-50.0
555.0,886.0,289.0,62.0,448.0
26.0,909.0,808.0,607.0,587.5
247.0,399.0,117.0,779.0,385.5
524.0,225.0,338.0,614.0,425.25
181.0,156.0,4.0,89.0,107.5
5.0,161.0,534.0,795.0,373.75
70.0,443.0,107.0,174.0,198.5
375.0,932.0,642.0,461.0,602.5
312.0,895.0,695.0,626.0,632.0
102.0,882.0,167.0,509.0,415.0
326.0,738.0,680.0,571.0,578.75
542.0,231.0,758.0,471.0,500.5
606.0,855.0,43.0,303.0,451.75
195.0,666.0,204.0,332.0,349.25
689.0,732.0,668.0,910.0,749.75
397.0,296.0,781.0,826.0,575.0
574.0,786.0,332.0,970.0,665.5
464.0,519.0,554.0,326.0,465.75
122.0,35.0,273.0,281.0,-50.0
718.0,389.0,362.0,44.0,378.25
854.0,409.0,916.0,548.0,-50.0
463.0,287.0,855.0,947.0,638.0
748.0,733.0,813.0,0.0,-50.0
80.0,95.0,94.0,959.0,307.0
937.0,976.0,633.0,518.0,-50.0
915.0,475.0,822.0,665.0,719.25
16.0,703.0,461.0,692.0,468.0
692.0,341.0,568.0,337.0,484.5
609.0,299.0,668.0,755.0,582.75
243.0,550.0,724.0,729.0,561.5
193.0,486.0,515.0,854.0,512.0
596.0,380.0,45.0,300.0,330.25
296.0,78.0,950.0,870.0,548.5
506.0,581.0,488.0,325.0,475.0
408.0,876.0,421.0,129.0,458.5
0.0,941.0,635.0,984.0,640.0
617.0,981.0,731.0,646.0,743.75
844.0,60.0,88.0,249.0,310.25
760.0,166.0,125.0,288.0,334.75
110.0,138.0,402.0,854.0,376.0
193.0,514.0,74.0,741.0,380.5
34.0,325.0,814.0,373.0,386.5
63.0,135.0,711.0,256.0,-50.0
210.0,190.0,19.0,811.0,-50.0
602.0,639.0,869.0,846.0,739.0
281.0,136.0,70.0,38.0,131.25
398.0,933.0,572.0,550.0,613.25
963.0,977.0,273.0,427.0,660.0
866.0,953.0,161.0,997.0,744.25
242.0,224.0,602.0,715.0,445.75
273.0,966.0,866.0,336.0,610.25
937.0,406.0,575.0,93.0,502.75
314.0,197.0,248.0,260.0,254.75
831.0,406.0,331.0,619.0,546.75
157.0,586.0,8.0,141.0,223.0
135.0,829.0,896.0,759.0,654.75
87.0,777.0,545.0,891.0,575.0
298.0,5.0,721.0,101.0,281.25
142.0,671.0,644.0,839.0,-50.0
937.0,143.0,73.0,718.0,467.75
573.0,898.0,274.0,230.0,493.75
210.0,535.0,997.0,778.0,-50.0
293.0,21.0,467.0,923.0,426.0
782.0,678.0,822.0,577.0,714.75
695.0,209.0,856.0,852.0,653.0
625.0,112.0,964.0,171.0,468.0
810.0,952.0,320.0,588.0,667.5
267.0,462.0,742.0,736.0,-50.0
874.0,10.0,340.0,505.0,432.25
810.0,52.0,424.0,77.0,340.75
