A,B,C,D,AVERAGE
420.0,174.0,633.0,147.0,343.5
557.0,352.0,849.0,877.0,658.75
383.0,993.0,515.0,431.0,580.5
488.0,241.0,709.0,286.0,431.0
304.0,151.0,55.0,909.0,354.75
968.0,387.0,358.0,417.0,532.5
820.0,903.0,270.0,556.0,637.25
151.0,180.0,779.0,506.0,404.0
524.0,717.0,498.0,347.0,521.5
721.0,291.0,825.0,740.0,644.25
371.0,370.0,432.0,427.0,400.0
911.0,226.0,29.0,951.0,529.25
740.0,585.0,147.0,906.0,594.5
59.0,297.0,505.0,86.0,236.75
262.0,897.0,806.0,204.0,542.25
391.0,86.0,87.0,655.0,304.75
800.0,227.0,381.0,884.0,573.0
897.0,403.0,486.0,168.0,488.5
684.0,67.0,645.0,271.0,416.75
359.0,156.0,299.0,771.0,396.25
388.0,620.0,845.0,81.0,483.5
993.0,983.0,314.0,870.0,790.0
217.0,169.0,720.0,595.0,425.25
832.0,418.0,17.0,417.0,421.0
701.0,957.0,590.0,432.0,670.0
505.0,751.0,157.0,531.0,486.0
178.0,263.0,322.0,86.0,212.25
910.0,342.0,924.0,67.0,560.75
757.0,61.0,827.0,443.0,522.0
604.0,627.0,771.0,602.0,651.0
20.0,495.0,92.0,554.0,290.25
890.0,788.0,277.0,260.0,553.75
379.0,302.0,941.0,889.0,627.75
522.0,981.0,720.0,190.0,603.25
447.0,671.0,418.0,178.0,428.5
100.0,415.0,898.0,98.0,377.75
550.0,41.0,246.0,521.0,339.5
341.0,408.0,262.0,25.0,259.0
484.0,15.0,967.0,707.0,543.25
627.0,118.0,871.0,46.0,415.5
578.0,162.0,735.0,431.0,476.5
294.0,672.0,438.0,552.0,489.0
761.0,218.0,805.0,663.0,611.75
389.0,587.0,651.0,294.0,480.25
872.0,154.0,209.0,125.0,340.0
903.0,329.0,302.0,936.0,617.5
504.0,218.0,754.0,612.0,522.0
934.0,15.0,510.0,803.0,565.5
387.0,570.0,135.0,837.0,482.25
761.0,467.0,341.0,125.0,423.5
7.0,412.0,948.0,20.0,346.75
841.0,315.0,776.0,298.0,557.5
426.0,988.0,211.0,633.0,564.5
421.0,295.0,706.0,974.0,599.0
507.0,497.0,974.0,889.0,716.75
632.0,650.0,131.0,736.0,537.25
479.0,990.0,705.0,312.0,621.5
211.0,853.0,637.0,359.0,515.0
959.0,120.0,884.0,605.0,642.0
975.0,671.0,17.0,878.0,635.25
398.0,933.0,572.0,550.0,613.25
566.0,535.0,838.0,293.0,558.0
542.0,130.0,853.0,431.0,489.0
931.0,682.0,479.0,88.0,545.0
965.0,774.0,364.0,138.0,560.25
200.0,951.0,534.0,653.0,584.5
150.0,880.0,87.0,577.0,423.5
705.0,431.0,191.0,460.0,446.75
604.0,32.0,147.0,279.0,265.5
877.0,487.0,481.0,796.0,660.25
648.0,726.0,811.0,858.0,760.75
87.0,908.0,474.0,699.0,542.0
251.0,734.0,800.0,640.0,606.25
277.0,977.0,449.0,506.0,552.25
373.0,176.0,82.0,763.0,348.5
861.0,999.0,19.0,139.0,504.5
663.0,957.0,980.0,841.0,860.25
266.0,928.0,594.0,744.0,633.0
994.0,871.0,853.0,133.0,712.75
773.0,933.0,592.0,709.0,751.75
882.0,853.0,792.0,378.0,726.25
139.0,151.0,721.0,976.0,496.75
650.0,269.0,596.0,104.0,404.75
787.0,203.0,902.0,53.0,486.25
417.0,309.0,651.0,642.0,504.75
55.0,204.0,283.0,270.0,203.0
846.0,546.0,493.0,207.0,523.0
565.0,9.0,606.0,676.0,464.0
518.0,386.0,396.0,97.0,349.25
930.0,979.0,647.0,810.0,841.5
774.0,875.0,376.0,924.0,737.25
209.0,382.0,419.0,212.0,305.5
539.0,726.0,541.0,277.0,520.75
337.0,250.0,274.0,710.0,392.75
81.0,581.0,946.0,872.0,620.0
563.0,394.0,98.0,746.0,450.25
874.0,296.0,994.0,270.0,608.5
135.0,829.0,896.0,759.0,654.75
339.0,231.0,809.0,608.0,496.75
554.0,160.0,623.0,554.0,472.75
629.0,44.0,665.0,128.0,366.5
904.0,338.0,191.0,382.0,453.75
842.0,842.0,870.0,502.0,764.0
751.0,940.0,654.0,980.0,831.25
818.0,480.0,411.0,773.0,620.5
710.0,85.0,914.0,731.0,610.0
329.0,485.0,566.0,480.0,465.0
275.0,951.0,412.0,164.0,450.5
312.0,895.0,695.0,626.0,632.0
739.0,962.0,260.0,95.0,514.0
5.0,273.0,426.0,920.0,406.0
706.0,263.0,576.0,931.0,619.0
111.0,365.0,317.0,466.0,314.75
699.0,436.0,721.0,539.0,598.75
357.0,865.0,263.0,527.0,503.0
925.0,368.0,196.0,71.0,390.0
660.0,50.0,345.0,615.0,417.5
638.0,890.0,169.0,979.0,669.0
889.0,9.0,661.0,479.0,509.5
239.0,692.0,607.0,651.0,547.25
515.0,856.0,687.0,401.0,614.75
200.0,855.0,727.0,752.0,633.5
282.0,672.0,537.0,6.0,374.25
481.0,734.0,661.0,234.0,527.5
571.0,571.0,518.0,52.0,428.0
714.0,189.0,714.0,819.0,609.0
381.0,866.0,521.0,302.0,517.5
483.0,117.0,425.0,556.0,395.25
811.0,556.0,215.0,681.0,565.75
147.0,817.0,162.0,932.0,514.5
126.0,346.0,530.0,91.0,273.25
51.0,497.0,860.0,268.0,419.0
366.0,940.0,131.0,970.0,601.75
519.0,981.0,948.0,82.0,632.5
838.0,461.0,528.0,978.0,701.25
179.0,584.0,299.0,821.0,470.75
258.0,488.0,384.0,50.0,295.0
415.0,652.0,691.0,730.0,622.0
202.0,721.0,314.0,566.0,450.75
31.0,120.0,334.0,25.0,127.5
354.0,431.0,569.0,941.0,573.75
685.0,182.0,786.0,699.0,588.0
409.0,362.0,845.0,865.0,620.25
354.0,347.0,401.0,591.0,423.25
940.0,112.0,452.0,738.0,560.5
729.0,308.0,780.0,527.0,586.0
249.0,261.0,249.0,256.0,253.75
54.0,352.0,72.0,966.0,361.0
779.0,745.0,620.0,674.0,704.5
363.0,306.0,806.0,489.0,491.0
102.0,814.0,152.0,321.0,347.25
275.0,969.0,648.0,968.0,715.0
285.0,371.0,377.0,333.0,341.5
204.0,993.0,711.0,893.0,700.25
838.0,957.0,666.0,459.0,730.0
886.0,404.0,277.0,326.0,473.25
569.0,353.0,508.0,872.0,575.5
370.0,198.0,201.0,298.0,266.75
939.0,20.0,470.0,985.0,603.5
384.0,900.0,632.0,280.0,549.0
601.0,406.0,947.0,659.0,653.25
830.0,279.0,734.0,818.0,665.25
900.0,489.0,871.0,674.0,733.5
724.0,957.0,983.0,306.0,742.5
464.0,265.0,384.0,278.0,347.75
833.0,989.0,627.0,528.0,744.25
411.0,732.0,250.0,231.0,406.0
809.0,278.0,30.0,901.0,504.5
499.0,118.0,205.0,918.0,435.0
512.0,317.0,216.0,205.0,312.5
371.0,902.0,192.0,739.0,551.0
116.0,894.0,609.0,570.0,547.25
635.0,846.0,494.0,756.0,682.75
672.0,397.0,91.0,470.0,407.5
275.0,534.0,90.0,519.0,354.5
586.0,331.0,663.0,313.0,473.25
312.0,522.0,739.0,432.0,501.25
646.0,952.0,66.0,624.0,572.0
470.0,621.0,35.0,54.0,295.0
625.0,112.0,964.0,171.0,468.0
171.0,265.0,989.0,184.0,402.25
336.0,195.0,315.0,261.0,276.75
76.0,717.0,875.0,684.0,588.0
664.0,627.0,455.0,497.0,560.75
89.0,142.0,45.0,491.0,191.75
408.0,675.0,233.0,701.0,504.25
677.0,98.0,480.0,954.0,552.25
57.0,719.0,868.0,689.0,583.25
514.0,158.0,158.0,31.0,215.25
809.0,186.0,657.0,962.0,653.5
1.0,506.0,66.0,571.0,286.0
111.0,705.0,250.0,206.0,318.0
99.0,643.0,575.0,595.0,478.0
430.0,168.0,95.0,871.0,391.0
922.0,371.0,706.0,733.0,683.0
609.0,678.0,904.0,217.0,602.0
634.0,690.0,252.0,493.0,517.25
495.0,26.0,694.0,335.0,387.5
505.0,517.0,608.0,8.0,409.5
18.0,928.0,151.0,858.0,488.75
757.0,87.0,817.0,977.0,659.5
474.0,554.0,300.0,340.0,417.0
285.0,857.0,647.0,548.0,584.25
838.0,625.0,839.0,881.0,795.75
393.0,712.0,878.0,816.0,699.75
944.0,504.0,288.0,329.0,516.25
266.0,636.0,346.0,155.0,350.75
531.0,69.0,107.0,907.0,403.5
618.0,750.0,389.0,225.0,495.5
653.0,433.0,377.0,826.0,572.25
862.0,84.0,349.0,881.0,544.0
527.0,639.0,600.0,33.0,449.75
215.0,481.0,424.0,448.0,392.0
18.0,687.0,710.0,677.0,523.0
707.0,659.0,706.0,821.0,723.25
73.0,921.0,33.0,337.0,341.0
995.0,611.0,793.0,651.0,762.5
217.0,49.0,166.0,389.0,205.25
589.0,443.0,50.0,144.0,306.5
725.0,896.0,19.0,949.0,647.25
92.0,100.0,664.0,205.0,265.25
980.0,696.0,323.0,849.0,712.0
210.0,949.0,53.0,112.0,331.0
586.0,304.0,930.0,948.0,692.0
708.0,187.0,540.0,706.0,535.25
522.0,341.0,395.0,18.0,319.0
141.0,738.0,887.0,316.0,520.5
995.0,86.0,521.0,767.0,592.25
30.0,593.0,522.0,774.0,479.75
231.0,753.0,511.0,782.0,569.25
442.0,308.0,221.0,455.0,356.5
913.0,910.0,658.0,257.0,684.5
807.0,466.0,466.0,559.0,574.5
354.0,792.0,664.0,454.0,566.0
589.0,563.0,745.0,333.0,557.5
665.0,935.0,752.0,383.0,683.75
711.0,574.0,785.0,842.0,728.0
688.0,306.0,216.0,296.0,376.5
800.0,399.0,523.0,469.0,547.75
7.0,193.0,88.0,599.0,221.75
620.0,68.0,775.0,923.0,596.5
853.0,165.0,175.0,538.0,432.75
246.0,831.0,68.0,770.0,478.75
765.0,220.0,632.0,828.0,611.25
893.0,69.0,843.0,396.0,550.25
496.0,206.0,573.0,426.0,425.25
275.0,457.0,537.0,226.0,373.75
583.0,932.0,923.0,509.0,736.75
17.0,863.0,530.0,720.0,532.5
602.0,312.0,675.0,103.0,423.0
300.0,26.0,891.0,316.0,383.25
439.0,694.0,126.0,256.0,378.75
604.0,478.0,744.0,372.0,549.5
115.0,674.0,911.0,558.0,564.5
337.0,83.0,794.0,935.0,537.25
839.0,327.0,124.0,105.0,348.75
481.0,321.0,620.0,31.0,363.25
283.0,145.0,944.0,634.0,501.5
199.0,577.0,457.0,377.0,402.5
447.0,586.0,13.0,863.0,477.25
141.0,356.0,178.0,115.0,197.5
172.0,5.0,622.0,765.0,391.0
643.0,294.0,451.0,587.0,493.75
837.0,978.0,937.0,596.0,837.0
286.0,424.0,63.0,332.0,276.25
956.0,396.0,245.0,556.0,538.25
680.0,724.0,401.0,359.0,541.0
39.0,4.0,222.0,324.0,147.25
441.0,988.0,735.0,957.0,780.25
303.0,502.0,934.0,980.0,679.75
916.0,502.0,828.0,255.0,625.25
884.0,501.0,181.0,939.0,626.25
795.0,745.0,831.0,785.0,789.0
129.0,580.0,699.0,500.0,477.0
397.0,677.0,694.0,415.0,545.75
916.0,189.0,876.0,111.0,523.0
269.0,33.0,5.0,113.0,105.0
588.0,150.0,452.0,483.0,418.25
186.0,251.0,984.0,765.0,546.5
203.0,934.0,606.0,296.0,509.75
261.0,574.0,137.0,900.0,468.0
92.0,647.0,141.0,872.0,438.0
610.0,243.0,781.0,408.0,510.5
349.0,104.0,616.0,828.0,474.25
989.0,683.0,541.0,186.0,599.75
889.0,964.0,168.0,542.0,640.75
112.0,585.0,977.0,897.0,642.75
193.0,236.0,285.0,502.0,304.0
23.0,880.0,287.0,682.0,468.0
875.0,41.0,950.0,797.0,665.75
515.0,406.0,338.0,100.0,339.75
604.0,362.0,406.0,328.0,425.0
527.0,620.0,101.0,242.0,372.5
489.0,470.0,703.0,363.0,506.25
10.0,707.0,49.0,512.0,319.5
691.0,311.0,917.0,80.0,499.75
921.0,326.0,874.0,247.0,592.0
270.0,178.0,731.0,70.0,312.25
315.0,288.0,111.0,97.0,202.75
956.0,957.0,682.0,889.0,871.0
428.0,239.0,225.0,767.0,414.75
24.0,499.0,510.0,115.0,287.0
594.0,397.0,837.0,223.0,512.75
463.0,387.0,793.0,899.0,635.5
415.0,126.0,944.0,427.0,478.0
328.0,988.0,214.0,857.0,596.75
31.0,936.0,484.0,144.0,398.75
594.0,983.0,182.0,388.0,536.75
82.0,560.0,993.0,667.0,575.5
888.0,608.0,25.0,726.0,561.75
965.0,718.0,989.0,125.0,699.25
450.0,752.0,381.0,614.0,549.25
512.0,810.0,481.0,244.0,511.75
517.0,163.0,527.0,742.0,487.25
55.0,579.0,924.0,62.0,405.0
286.0,533.0,602.0,765.0,546.5
204.0,761.0,448.0,346.0,439.75
120.0,107.0,161.0,71.0,114.75
727.0,725.0,768.0,179.0,599.75
489.0,158.0,53.0,496.0,299.0
878.0,601.0,322.0,245.0,511.5
580.0,194.0,400.0,266.0,360.0
353.0,558.0,873.0,909.0,673.25
921.0,793.0,365.0,578.0,664.25
573.0,898.0,274.0,230.0,493.75
809.0,93.0,547.0,147.0,399.0
248.0,535.0,256.0,139.0,294.5
67.0,354.0,51.0,348.0,205.0
273.0,179.0,69.0,883.0,351.0
901.0,672.0,956.0,526.0,763.75
455.0,311.0,643.0,617.0,506.5
810.0,645.0,297.0,856.0,652.0
1.0,268.0,784.0,422.0,368.75
92.0,917.0,388.0,536.0,483.25
361.0,755.0,611.0,775.0,625.5
235.0,880.0,322.0,177.0,403.5
832.0,533.0,303.0,63.0,432.75
465.0,371.0,429.0,750.0,503.75
414.0,17.0,180.0,363.0,243.5
925.0,609.0,825.0,669.0,757.0
638.0,139.0,784.0,504.0,516.25
203.0,708.0,662.0,547.0,530.0
626.0,517.0,801.0,555.0,624.75
918.0,193.0,3.0,850.0,491.0
501.0,911.0,455.0,285.0,538.0
414.0,306.0,287.0,335.0,335.5
299.0,925.0,148.0,804.0,544.0
215.0,384.0,624.0,589.0,453.0
533.0,860.0,484.0,171.0,512.0
434.0,566.0,580.0,258.0,459.5
93.0,295.0,760.0,865.0,503.25
227.0,579.0,908.0,645.0,589.75
683.0,483.0,923.0,446.0,633.75
221.0,436.0,972.0,69.0,424.5
390.0,313.0,309.0,921.0,483.25
484.0,48.0,751.0,261.0,386.0
913.0,550.0,506.0,231.0,550.0
527.0,392.0,840.0,198.0,489.25
359.0,545.0,545.0,420.0,467.25
618.0,138.0,341.0,861.0,489.5
481.0,874.0,593.0,168.0,529.0
206.0,354.0,769.0,96.0,356.25
193.0,466.0,560.0,799.0,504.5
365.0,516.0,544.0,706.0,532.75
381.0,606.0,445.0,556.0,497.0
804.0,613.0,90.0,663.0,542.5
491.0,945.0,542.0,50.0,507.0
158.0,633.0,623.0,965.0,594.75
605.0,801.0,449.0,46.0,475.25
779.0,57.0,259.0,992.0,521.75
48.0,170.0,132.0,590.0,235.0
662.0,914.0,377.0,891.0,711.0
784.0,695.0,84.0,629.0,548.0
169.0,446.0,739.0,11.0,341.25
988.0,622.0,979.0,504.0,773.25
937.0,663.0,764.0,225.0,647.25
162.0,878.0,22.0,961.0,505.75
580.0,974.0,390.0,808.0,688.0
829.0,743.0,68.0,611.0,562.75
980.0,165.0,403.0,938.0,621.5
691.0,659.0,593.0,974.0,729.25
321.0,4.0,558.0,990.0,468.25
199.0,786.0,18.0,126.0,282.25
203.0,151.0,521.0,447.0,330.5
7.0,285.0,688.0,93.0,268.25
939.0,722.0,852.0,157.0,667.5
875.0,840.0,264.0,81.0,515.0
622.0,249.0,903.0,398.0,543.0
422.0,329.0,525.0,957.0,558.25
716.0,705.0,528.0,645.0,648.5
498.0,147.0,741.0,173.0,389.75
507.0,328.0,465.0,420.0,430.0
602.0,189.0,24.0,9.0,206.0
687.0,336.0,217.0,531.0,442.75
558.0,74.0,702.0,996.0,582.5
179.0,961.0,500.0,759.0,599.75
420.0,921.0,464.0,484.0,572.25
874.0,5.0,162.0,838.0,469.75
122.0,963.0,677.0,260.0,505.5
221.0,950.0,812.0,958.0,735.25
22.0,850.0,798.0,844.0,628.5
564.0,128.0,601.0,746.0,509.75
464.0,973.0,964.0,290.0,672.75
320.0,223.0,110.0,915.0,392.0
325.0,170.0,84.0,46.0,156.25
64.0,434.0,526.0,269.0,323.25
334.0,165.0,776.0,510.0,446.25
261.0,396.0,985.0,409.0,512.75
220.0,160.0,199.0,690.0,317.25
815.0,498.0,617.0,179.0,527.25
441.0,887.0,181.0,175.0,421.0
217.0,153.0,912.0,960.0,560.5
227.0,324.0,97.0,267.0,228.75
576.0,759.0,154.0,208.0,424.25
465.0,5.0,707.0,162.0,334.75
319.0,301.0,433.0,500.0,388.25
740.0,639.0,614.0,75.0,517.0
235.0,130.0,732.0,508.0,401.25
759.0,75.0,42.0,47.0,230.75
173.0,507.0,193.0,405.0,319.5
214.0,716.0,445.0,170.0,386.25
770.0,364.0,342.0,702.0,544.5
930.0,411.0,978.0,901.0,805.0
487.0,772.0,176.0,198.0,408.25
882.0,21.0,470.0,89.0,365.5
3.0,83.0,205.0,460.0,187.75
187.0,985.0,666.0,439.0,569.25
737.0,359.0,534.0,37.0,416.75
660.0,193.0,743.0,594.0,547.5
773.0,60.0,297.0,547.0,419.25
268.0,235.0,843.0,81.0,356.75
727.0,205.0,540.0,716.0,547.0
151.0,342.0,158.0,492.0,285.75
447.0,739.0,22.0,680.0,472.0
562.0,843.0,365.0,465.0,558.75
148.0,22.0,825.0,729.0,431.0
810.0,421.0,423.0,504.0,539.5
377.0,539.0,542.0,384.0,460.5
991.0,238.0,540.0,213.0,495.5
647.0,877.0,726.0,690.0,735.0
484.0,810.0,797.0,131.0,555.5
181.0,610.0,629.0,761.0,545.25
398.0,255.0,710.0,353.0,429.0
546.0,763.0,832.0,302.0,610.75
686.0,393.0,571.0,621.0,567.75
1.0,554.0,920.0,908.0,595.75
682.0,834.0,722.0,253.0,622.75
513.0,545.0,39.0,875.0,493.0
576.0,539.0,576.0,283.0,493.5
25.0,259.0,600.0,587.0,367.75
484.0,672.0,326.0,827.0,577.25
856.0,814.0,681.0,677.0,757.0
745.0,333.0,221.0,232.0,382.75
502.0,76.0,253.0,682.0,378.25
577.0,972.0,901.0,54.0,626.0
33.0,116.0,122.0,544.0,203.75
430.0,146.0,48.0,168.0,198.0
49.0,676.0,491.0,932.0,537.0
125.0,144.0,892.0,550.0,427.75
86.0,225.0,68.0,164.0,135.75
520.0,940.0,504.0,975.0,734.75
152.0,159.0,129.0,743.0,295.75
71.0,223.0,902.0,751.0,486.75
130.0,662.0,526.0,727.0,511.25
298.0,173.0,125.0,640.0,309.0
623.0,773.0,929.0,762.0,771.75
438.0,176.0,481.0,123.0,304.5
94.0,154.0,302.0,742.0,323.0
568.0,530.0,201.0,757.0,514.0
321.0,958.0,722.0,294.0,573.75
354.0,135.0,726.0,635.0,462.5
816.0,244.0,911.0,839.0,702.5
189.0,404.0,663.0,855.0,527.75
888.0,374.0,532.0,797.0,647.75
927.0,488.0,30.0,851.0,574.0
43.0,333.0,81.0,790.0,311.75
639.0,405.0,697.0,603.0,586.0
305.0,623.0,691.0,367.0,496.5
905.0,387.0,756.0,885.0,733.25
58.0,171.0,560.0,266.0,263.75
806.0,4.0,754.0,557.0,530.25
415.0,960.0,681.0,764.0,705.0
958.0,563.0,174.0,316.0,502.75
574.0,123.0,195.0,481.0,343.25
316.0,594.0,668.0,970.0,637.0
922.0,396.0,149.0,13.0,370.0
647.0,221.0,768.0,915.0,637.75
155.0,973.0,44.0,730.0,475.5
678.0,396.0,760.0,258.0,523.0
669.0,812.0,538.0,734.0,688.25
788.0,986.0,131.0,674.0,644.75
357.0,410.0,821.0,953.0,635.25
128.0,53.0,874.0,941.0,499.0
346.0,496.0,798.0,248.0,472.0
49.0,643.0,863.0,712.0,566.75
199.0,239.0,950.0,480.0,467.0
720.0,209.0,607.0,31.0,391.75
302.0,431.0,432.0,358.0,380.75
790.0,113.0,559.0,856.0,579.5
45.0,778.0,407.0,115.0,336.25
497.0,63.0,469.0,449.0,369.5
33.0,517.0,37.0,345.0,233.0
160.0,201.0,713.0,586.0,415.0
264.0,609.0,663.0,336.0,468.0
497.0,492.0,637.0,917.0,635.75
416.0,712.0,912.0,202.0,560.5
871.0,686.0,606.0,754.0,729.25
341.0,853.0,616.0,743.0,638.25
698.0,40.0,558.0,650.0,486.5
527.0,110.0,94.0,862.0,398.25
346.0,191.0,53.0,261.0,212.75
553.0,1.0,828.0,997.0,594.75
268.0,449.0,658.0,828.0,550.75
243.0,389.0,526.0,698.0,464.0
958.0,313.0,15.0,259.0,386.25
935.0,66.0,794.0,403.0,549.5
878.0,942.0,584.0,144.0,637.0
145.0,983.0,326.0,605.0,514.75
64.0,58.0,796.0,201.0,279.75
297.0,409.0,89.0,334.0,282.25
172.0,238.0,626.0,622.0,414.5
43.0,815.0,367.0,11.0,309.0
511.0,169.0,726.0,220.0,406.5
738.0,367.0,554.0,923.0,645.5
331.0,721.0,893.0,637.0,645.5
817.0,746.0,334.0,775.0,668.0
225.0,193.0,334.0,233.0,246.25
65.0,617.0,738.0,708.0,532.0
727.0,320.0,282.0,653.0,495.5
869.0,672.0,837.0,623.0,750.25
119.0,280.0,913.0,638.0,487.5
832.0,927.0,62.0,366.0,546.75
174.0,594.0,642.0,198.0,402.0
722.0,400.0,811.0,846.0,694.75
395.0,196.0,483.0,744.0,454.5
297.0,176.0,839.0,382.0,423.5
573.0,996.0,399.0,799.0,691.75
229.0,815.0,268.0,312.0,406.0
732.0,790.0,981.0,56.0,639.75
891.0,783.0,828.0,20.0,630.5
872.0,139.0,774.0,288.0,518.25
122.0,530.0,5.0,686.0,335.75
393.0,48.0,994.0,623.0,514.5
205.0,541.0,275.0,253.0,318.5
168.0,570.0,730.0,407.0,468.75
841.0,826.0,591.0,338.0,649.0
560.0,572.0,573.0,790.0,623.75
47.0,602.0,938.0,231.0,454.5
867.0,180.0,214.0,55.0,329.0
495.0,830.0,390.0,345.0,515.0
629.0,989.0,614.0,173.0,601.25
179.0,742.0,518.0,751.0,547.5
378.0,402.0,736.0,566.0,520.5
758.0,670.0,901.0,516.0,711.25
476.0,582.0,338.0,724.0,530.0
845.0,631.0,165.0,854.0,623.75
414.0,567.0,565.0,651.0,549.25
329.0,643.0,222.0,442.0,409.0
860.0,83.0,715.0,395.0,513.25
949.0,854.0,891.0,54.0,687.0
957.0,329.0,746.0,533.0,641.25
108.0,149.0,815.0,871.0,485.75
696.0,877.0,510.0,47.0,532.5
703.0,422.0,337.0,952.0,603.5
29.0,314.0,707.0,702.0,438.0
630.0,960.0,523.0,948.0,765.25
659.0,970.0,947.0,277.0,713.25
22.0,201.0,770.0,125.0,279.5
482.0,525.0,598.0,220.0,456.25
753.0,963.0,937.0,597.0,812.5
865.0,269.0,223.0,638.0,498.75
77.0,841.0,867.0,927.0,678.0
420.0,974.0,885.0,968.0,811.75
39.0,1.0,591.0,60.0,172.75
553.0,785.0,980.0,862.0,795.0
721.0,675.0,941.0,488.0,706.25
337.0,907.0,605.0,439.0,572.0
313.0,211.0,54.0,408.0,246.5
993.0,651.0,885.0,751.0,820.0
466.0,920.0,577.0,681.0,661.0
90.0,863.0,95.0,21.0,267.25
977.0,423.0,631.0,300.0,582.75
821.0,135.0,944.0,474.0,593.5
506.0,920.0,462.0,573.0,615.25
645.0,178.0,231.0,664.0,429.5
869.0,954.0,315.0,306.0,611.0
717.0,635.0,557.0,735.0,661.0
892.0,725.0,180.0,377.0,543.5
914.0,54.0,824.0,999.0,697.75
734.0,1.0,231.0,607.0,393.25
456.0,282.0,776.0,519.0,508.25
905.0,333.0,361.0,965.0,641.0
865.0,968.0,502.0,296.0,657.75
581.0,950.0,378.0,554.0,615.75
634.0,39.0,318.0,217.0,302.0
129.0,813.0,744.0,883.0,642.25
848.0,347.0,375.0,756.0,581.5
156.0,657.0,895.0,695.0,600.75
369.0,605.0,285.0,648.0,476.75
8.0,674.0,333.0,289.0,326.0
144.0,532.0,154.0,615.0,361.25
679.0,790.0,336.0,886.0,672.75
337.0,231.0,205.0,436.0,302.25
369.0,350.0,285.0,226.0,307.5
56.0,432.0,836.0,334.0,414.5
996.0,372.0,676.0,258.0,575.5
987.0,532.0,353.0,369.0,560.25
451.0,42.0,69.0,886.0,362.0
372.0,634.0,987.0,513.0,626.5
391.0,563.0,262.0,649.0,466.25
785.0,376.0,58.0,546.0,441.25
16.0,665.0,182.0,642.0,376.25
322.0,566.0,456.0,109.0,363.25
812.0,373.0,84.0,396.0,416.25
485.0,817.0,59.0,161.0,380.5
507.0,639.0,330.0,276.0,438.0
4.0,135.0,735.0,575.0,362.25
686.0,982.0,545.0,754.0,741.75
130.0,754.0,480.0,751.0,528.75
99.0,220.0,705.0,9.0,258.25
982.0,819.0,804.0,855.0,865.0
968.0,36.0,263.0,31.0,324.5
431.0,198.0,67.0,665.0,340.25
205.0,519.0,437.0,677.0,459.5
676.0,278.0,917.0,935.0,701.5
219.0,503.0,626.0,622.0,492.5
793.0,465.0,474.0,114.0,461.5
291.0,536.0,561.0,95.0,370.75
823.0,950.0,949.0,669.0,847.75
240.0,997.0,4.0,886.0,531.75
848.0,964.0,77.0,774.0,665.75
649.0,498.0,999.0,247.0,598.25
631.0,370.0,215.0,892.0,527.0
393.0,84.0,597.0,248.0,330.5
432.0,920.0,562.0,168.0,520.5
785.0,468.0,732.0,165.0,537.5
285.0,199.0,309.0,634.0,356.75
833.0,950.0,615.0,123.0,630.25
175.0,52.0,499.0,371.0,274.25
498.0,247.0,702.0,515.0,490.5
393.0,328.0,845.0,384.0,487.5
878.0,372.0,821.0,917.0,747.0
826.0,446.0,176.0,624.0,518.0
538.0,692.0,782.0,683.0,673.75
572.0,116.0,276.0,305.0,317.25
637.0,830.0,784.0,274.0,631.25
928.0,65.0,432.0,228.0,413.25
442.0,585.0,538.0,729.0,573.5
633.0,128.0,600.0,281.0,410.5
693.0,722.0,910.0,790.0,778.75
798.0,758.0,981.0,372.0,727.25
94.0,926.0,646.0,201.0,466.75
845.0,293.0,867.0,440.0,611.25
109.0,178.0,453.0,491.0,307.75
26.0,749.0,403.0,972.0,537.5
160.0,314.0,356.0,474.0,326.0
255.0,349.0,654.0,478.0,434.0
241.0,566.0,990.0,301.0,524.5
21.0,393.0,130.0,656.0,300.0
484.0,428.0,762.0,621.0,573.75
529.0,260.0,396.0,239.0,356.0
394.0,105.0,669.0,864.0,508.0
580.0,250.0,433.0,0.0,315.75
543.0,590.0,39.0,541.0,428.25
538.0,567.0,28.0,681.0,453.5
322.0,419.0,78.0,611.0,357.5
857.0,409.0,485.0,804.0,638.75
757.0,268.0,832.0,28.0,471.25
118.0,511.0,159.0,536.0,331.0
217.0,343.0,865.0,416.0,460.25
297.0,311.0,769.0,440.0,454.25
358.0,434.0,404.0,719.0,478.75
895.0,24.0,3.0,404.0,331.5
659.0,984.0,343.0,943.0,732.25
641.0,723.0,288.0,909.0,640.25
469.0,478.0,790.0,311.0,512.0
497.0,761.0,513.0,987.0,689.5
292.0,512.0,177.0,995.0,494.0
143.0,966.0,416.0,874.0,599.75
252.0,762.0,627.0,388.0,507.25
990.0,817.0,338.0,774.0,729.75
608.0,356.0,72.0,825.0,465.25
913.0,211.0,359.0,230.0,428.25
896.0,713.0,141.0,811.0,640.25
803.0,360.0,300.0,28.0,372.75
668.0,332.0,917.0,645.0,640.5
924.0,866.0,151.0,345.0,571.5
797.0,236.0,746.0,972.0,687.75
460.0,398.0,323.0,460.0,410.25
721.0,184.0,716.0,991.0,653.0
615.0,785.0,135.0,963.0,624.5
596.0,414.0,326.0,163.0,374.75
567.0,306.0,65.0,33.0,242.75
436.0,55.0,546.0,707.0,436.0
575.0,690.0,231.0,465.0,490.25
467.0,850.0,496.0,664.0,619.25
402.0,847.0,870.0,876.0,748.75
651.0,685.0,983.0,193.0,628.0
306.0,316.0,185.0,861.0,417.0
