num_countries,years_school,height,who_am_I
7,2,4.33,child
7,12,5.51,adult
4,2,3.7,child
6,12,4.72,child
6,1,2.51,child
0,0,3.71,child
1,18,5.85,child
5,11,5.56,adult
7,4,5.34,adult
2,15,5.54,adult
4,3,5.06,child
5,15,5.97,adult
9,16,5.15,child
1,0,3.19,child
9,14,4.88,child
3,10,4.34,child
8,4,4.42,child
1,19,5.71,adult
7,16,5.68,adult
8,0,5.76,child
1,11,5.04,adult
7,15,5.29,child
2,8,5.69,adult
0,1,5.41,adult
2,5,5.44,adult
5,16,4.31,child
9,1,3.23,child
4,0,3.61,child
9,2,3.7,child
6,16,5.64,child
1,8,4.7,child
3,4,5.17,adult
5,10,5.04,adult
6,7,5.42,adult
4,12,4.65,child
4,2,3.84,child
8,6,5.52,adult
2,1,5.51,adult
0,15,5.02,child
5,0,2.55,child
0,1,2.04,child
6,1,2.42,child
8,18,5.09,child
2,0,5.52,child
2,2,3.3,child
9,1,5.2,adult
7,16,5.35,adult
8,12,5.16,adult
7,7,4.27,child
4,6,4.04,child
9,19,5.96,child
5,7,4.26,child
4,1,2.33,child
2,5,5.04,child
0,1,2.22,child
7,19,5.74,adult
7,10,5.16,child
3,0,3.44,child
6,8,5.02,child
0,14,5.53,adult
5,15,5.37,adult
4,2,5.2,adult
0,0,5.48,adult
4,2,3.25,child
1,10,5.75,adult
4,9,5.96,adult
3,6,4.23,child
8,7,5.57,adult
0,5,5.68,adult
6,2,4.39,child
4,12,5.28,adult
2,0,2.86,child
5,15,6.17,adult
9,0,5.28,adult
6,1,2.48,child
0,9,5.44,adult
9,7,5.04,child
8,13,5.47,child
7,1,5.19,adult
4,1,3.86,child
9,1,3.13,child
0,11,4.73,child
3,2,3.57,child
1,10,4.61,child
1,7,4.48,child
4,2,5.56,child
9,7,4.87,adult
9,1,4.96,child
0,7,5.56,adult
1,6,5.74,child
3,2,4.52,child
2,6,4.94,adult
8,4,5.25,child
6,0,3.62,child
5,1,3.14,child
8,13,5.26,adult
5,6,4.49,child
3,7,5.9,child
1,18,5.09,child
6,0,3.08,child
0,5,5.64,adult
2,4,5.43,adult
8,14,5.68,adult
8,9,4.41,child
1,1,2.44,child
6,11,4.04,child
6,19,4.98,adult
9,1,5.44,adult
9,7,5.04,adult
6,17,4.95,adult
4,10,5.71,adult
7,8,5.78,adult
3,0,5.45,adult
3,4,5.62,adult
8,0,5.45,adult
1,14,5.5,adult
3,6,5.75,adult
3,17,4.27,child
9,8,5.27,adult
9,0,3.19,child
5,10,5.54,adult
9,18,4.78,child
8,7,5.83,child
0,1,2.58,child
3,15,5.85,adult
7,16,4.51,child
0,0,2.96,child
6,8,5.55,adult
5,11,5.22,adult
0,0,2.65,child
2,19,5.62,adult
8,17,6.01,adult
8,13,5.6,child
0,0,2.01,child
8,18,5.82,adult
0,8,5.58,adult
6,6,5.05,adult
1,0,2.61,child
9,6,4.5,child
7,7,5.78,adult
1,9,5.34,adult
0,9,4.36,child
8,1,5.03,child
4,15,4.23,child
0,1,2.21,child
5,6,5.1,child
3,16,4.29,child
4,11,5.29,adult
9,5,5.47,adult
2,16,5.51,adult
9,0,6.04,adult
3,16,5.36,child
7,17,4.86,child
7,14,5.26,adult
2,0,3.23,child
1,2,3.47,child
9,13,5.94,adult
0,2,5.66,adult
5,0,2.11,child
5,1,2.8,child
4,0,2.34,child
5,4,4.29,child
1,19,5.29,adult
9,9,4.84,child
2,1,4.08,child
6,4,5.27,adult
2,4,5.39,adult
1,0,2.39,child
9,10,5.41,adult
1,3,5.53,adult
3,0,3.06,child
2,7,5.5,adult
3,11,4.91,child
0,19,5.45,adult
8,19,5.72,adult
5,0,3.99,child
9,2,5.66,adult
2,0,4.39,child
9,0,3.85,child
0,7,5.4,adult
3,19,5.06,adult
6,17,5.46,adult
6,17,5.15,adult
2,18,5.87,adult
9,19,5.38,child
2,17,5.84,adult
9,13,5.78,adult
8,18,5.34,adult
3,15,5.32,adult
9,9,5.01,adult
3,0,5.4,adult
8,10,5.13,adult
5,18,4.12,child
4,0,3.52,child
4,15,5.49,adult
7,13,5.32,adult
8,1,3.43,child
5,4,5.44,adult
6,19,4.96,adult
6,11,4.68,child
1,6,5.07,child
6,18,4.17,child
8,2,5.2,adult
1,5,5.35,adult
4,2,3.59,child
5,5,6.11,adult
6,19,5.45,adult
5,0,2.22,child
5,2,3.67,child
2,2,3.01,child
7,18,5.55,adult
5,10,4.71,child
5,11,5.87,adult
5,4,5.36,adult
0,2,3.69,child
5,7,5.5,adult
4,19,4.71,child
1,0,3.57,child
3,9,6.2,adult
4,15,5.56,adult
2,11,4.25,child
3,13,6.14,adult
8,9,5.12,adult
7,0,3.06,child
5,0,3.59,child
3,1,2.47,child
0,16,5.3,adult
0,2,3.99,child
5,0,2.94,child
7,8,4.94,child
9,6,5.7,child
6,2,3.71,child
1,8,5.63,adult
6,14,5.49,adult
1,15,5.67,adult
1,1,2.65,child
5,5,5.79,adult
2,0,2.96,child
9,16,5.81,adult
0,3,5.63,adult
8,0,5.8,child
1,2,3.56,child
2,5,5.96,child
4,9,5.39,child
4,1,2.86,child
6,2,3.95,child
7,3,5.52,adult
2,0,2.27,child
1,1,3.85,child
6,18,4.98,adult
6,8,5.46,adult
4,12,5.23,adult
4,6,5.15,child
6,9,5.95,adult
8,2,5.34,adult
7,17,6.23,adult
8,17,4.63,child
0,12,5.02,child
6,19,4.28,child
6,19,5.44,adult
2,11,5.18,child
5,2,3.67,child
7,0,3.63,child
3,4,5.58,adult
7,5,5.5,adult
7,18,4.01,child
3,8,5.21,child
1,2,5.94,adult
6,1,2.99,child
4,18,4.93,adult
0,11,5.07,adult
4,17,4.64,child
1,1,2.54,child
7,6,5.31,adult
4,18,5.43,child
2,1,2.33,child
1,8,6.26,adult
2,0,3.9,child
6,19,4.69,child
8,7,4.45,child
8,5,5.51,adult
5,13,4.3,child
7,19,5.46,adult
4,4,4.59,adult
2,18,5.77,adult
6,18,5.92,adult
6,0,5.57,adult
2,2,3.8,child
0,2,4.9,adult
3,9,5.45,adult
5,9,5.41,adult
2,11,5.41,child
5,8,5.39,adult
7,2,3.07,child
5,0,2.81,child
9,4,6.09,adult
3,9,5.5,adult
7,18,4.28,child
7,19,5.49,adult
1,13,5.52,adult
5,3,5.74,adult
5,12,5.77,adult
2,1,5.75,adult
0,1,2.07,child
3,17,5.42,adult
1,11,4.9,child
1,13,5.84,adult
1,17,4.54,child
3,2,5.59,child
1,1,2.3,child
6,5,5.39,adult
9,1,3.22,child
6,9,5.3,adult
4,0,5.17,adult
7,6,5.26,adult
9,6,5.1,adult
2,15,5.87,child
3,11,5.72,adult
6,14,5.44,adult
7,12,5.43,adult
5,1,3.82,child
7,13,5.48,adult
2,11,5.33,adult
6,1,2.95,child
3,0,2.29,child
9,10,5.12,adult
1,1,2.41,child
7,19,4.97,child
2,1,3.25,child
6,10,5.52,adult
2,1,5.25,child
1,15,5.81,adult
8,14,5.35,adult
4,11,4.51,child
7,11,5.36,adult
4,8,4.3,child
2,1,4.39,child
3,0,2.58,child
6,19,5.34,adult
3,0,2.73,child
0,0,2.9,child
4,1,5.59,adult
9,4,5.44,adult
7,0,3.74,child
0,17,5.61,adult
5,6,5.56,adult
3,2,5.82,child
3,7,5.45,adult
4,0,5.48,adult
0,1,5.15,adult
0,8,5.54,child
1,0,3.92,child
0,12,4.38,child
2,1,2.54,child
5,17,4.01,child
5,1,2.4,child
1,15,5.69,adult
3,1,2.77,child
4,19,5.88,child
3,0,2.14,child
2,2,3.15,child
7,10,5.86,child
9,8,6.08,adult
0,8,5.69,adult
4,1,2.56,child
3,9,5.91,child
3,10,5.85,adult
6,13,5.49,adult
2,3,5.78,adult
7,11,4.0,child
0,0,2.89,child
6,2,3.53,child
6,13,4.63,child
6,6,5.49,adult
3,4,5.08,adult
3,0,5.64,child
9,12,5.19,adult
4,14,4.76,child
5,7,5.38,adult
2,0,2.23,child
4,17,5.2,adult
9,1,3.48,child
1,11,5.93,child
8,18,5.81,adult
9,16,5.57,adult
9,0,5.45,adult
2,14,5.34,adult
8,6,5.43,child
4,11,5.02,child
4,14,5.19,adult
7,17,5.37,adult
6,0,2.71,child
4,15,5.8,child
2,13,5.07,child
8,17,5.64,adult
3,11,5.04,child
4,0,3.57,child
1,16,4.89,adult
4,19,4.96,adult
0,7,5.29,adult
2,5,5.3,adult
0,9,5.04,child
1,14,4.2,child
1,1,3.43,child
3,1,2.44,child
9,5,5.58,adult
1,10,5.42,adult
7,12,5.95,child
4,1,2.94,child
6,3,5.59,child
7,7,5.25,adult
3,0,2.67,child
6,16,4.9,child
0,2,4.98,adult
6,7,4.61,child
3,9,5.17,adult
5,18,4.96,child
9,0,5.56,adult
0,10,5.98,child
6,16,5.73,adult
4,1,2.27,child
4,6,4.72,child
9,1,5.18,adult
5,18,4.99,child
6,6,5.55,adult
9,10,6.03,adult
6,0,2.55,child
3,1,3.37,child
9,15,5.64,adult
9,7,5.62,child
0,13,5.88,child
6,17,5.37,adult
6,17,5.21,child
4,0,5.3,child
7,4,5.34,adult
3,5,5.23,child
5,14,5.59,adult
6,17,5.27,child
4,14,5.43,adult
1,2,3.47,child
2,0,2.39,child
9,18,5.72,adult
4,0,4.13,child
2,0,2.6,child
2,11,5.62,adult
5,0,5.48,adult
1,5,5.56,adult
7,14,4.18,child
0,10,5.18,adult
5,18,5.13,adult
4,14,5.73,adult
6,10,5.47,adult
3,0,2.25,child
9,0,3.31,child
2,16,5.44,adult
2,0,2.7,child
6,1,3.59,child
1,10,5.39,adult
5,5,5.15,adult
3,13,5.9,child
6,17,5.24,adult
3,7,4.16,child
9,10,6.02,adult
0,19,5.7,adult
3,3,5.76,adult
9,10,5.62,adult
5,17,4.05,child
8,16,5.27,adult
9,12,5.92,child
6,0,5.62,adult
0,16,5.7,adult
0,4,5.67,adult
7,4,4.99,adult
1,5,4.62,child
7,19,6.1,adult
6,15,5.69,adult
9,11,5.86,adult
8,13,4.55,child
7,0,4.1,child
8,0,4.97,adult
8,0,3.16,child
2,0,2.22,child
0,1,5.88,child
4,0,2.64,child
4,1,2.82,child
1,8,5.71,child
2,16,5.09,adult
9,9,5.38,adult
3,2,5.76,adult
6,7,5.65,adult
9,19,5.29,adult
3,12,4.41,child
9,14,5.74,child
4,9,4.01,child
0,9,5.05,adult
5,0,5.33,adult
3,0,5.25,child
0,19,5.89,adult
6,1,5.19,adult
2,3,4.44,child
3,6,5.24,adult
0,0,6.0,adult
4,19,5.35,child
4,5,5.74,adult
6,8,5.59,adult
9,13,5.54,child
6,1,2.86,child
1,11,4.16,child
9,7,5.19,adult
9,17,5.07,adult
0,2,5.25,adult
8,15,5.28,adult
1,9,4.96,adult
3,14,5.7,adult
0,2,3.54,child
7,11,5.93,child
3,18,6.04,adult
2,4,5.14,child
0,1,2.15,child
3,13,5.69,adult
6,5,5.99,child
8,17,4.93,child
5,2,5.11,child
5,0,5.37,adult
9,19,6.19,adult
6,10,5.58,adult
6,1,2.02,child
6,12,5.47,adult
2,7,5.23,child
2,0,2.31,child
1,0,5.68,adult
0,1,3.9,child
7,10,5.4,adult
2,10,5.34,child
9,0,5.45,adult
7,12,5.61,child
8,8,4.4,child
1,15,4.03,child
6,12,5.59,adult
1,12,5.48,adult
4,9,4.69,child
4,0,4.97,adult
7,9,4.25,child
0,11,5.43,adult
1,16,4.23,child
5,8,5.72,child
5,1,2.48,child
4,0,2.74,child
9,18,5.48,adult
6,13,5.1,adult
2,5,4.85,child
3,0,3.97,child
5,7,4.7,child
8,15,5.63,adult
0,1,4.9,child
3,3,4.29,child
8,16,5.35,child
9,16,6.13,adult
4,0,3.88,child
0,10,5.46,adult
4,2,5.03,child
0,2,3.09,child
2,19,4.97,adult
3,5,5.6,adult
7,19,4.17,child
7,9,5.21,adult
3,4,5.85,child
3,11,5.73,adult
2,1,3.61,child
9,10,5.7,child
7,19,4.76,child
1,5,5.6,adult
2,1,2.24,child
7,0,4.29,child
8,9,5.32,adult
5,0,2.64,child
3,7,5.31,adult
2,1,3.48,child
6,1,2.05,child
7,14,4.24,child
4,6,5.83,adult
6,1,2.93,child
5,17,5.88,adult
2,0,3.27,child
1,0,3.58,child
4,1,3.9,child
2,1,4.9,child
4,2,3.72,child
7,17,5.22,child
8,18,5.56,child
9,10,5.92,adult
9,1,3.91,child
5,0,5.12,adult
6,1,2.61,child
3,5,5.21,adult
8,11,5.36,child
5,19,5.29,child
3,6,5.62,adult
6,0,2.91,child
4,18,4.48,child
3,19,5.88,child
4,13,5.34,adult
8,17,5.07,adult
6,7,5.75,adult
7,4,5.43,adult
0,8,4.8,child
3,7,4.9,adult
4,15,5.13,adult
3,1,3.24,child
9,6,5.0,child
0,16,5.35,adult
6,1,5.06,adult
1,12,4.39,child
3,2,3.41,child
8,12,5.32,adult
0,2,3.37,child
9,2,5.07,child
6,11,5.38,adult
8,15,5.31,adult
0,2,5.03,adult
2,8,5.78,child
2,18,5.49,adult
3,0,3.58,child
4,1,3.86,child
3,0,3.33,child
3,19,5.46,adult
8,8,5.57,child
2,6,5.59,child
3,10,4.1,child
0,2,3.41,child
0,0,5.68,adult
5,16,4.55,child
1,1,3.75,child
9,10,5.06,child
3,4,5.75,adult
6,19,5.36,adult
4,2,3.53,child
3,1,5.81,adult
5,16,5.52,adult
1,15,5.17,adult
8,3,5.4,adult
8,9,5.44,adult
5,19,4.67,child
4,1,3.51,child
9,11,4.73,child
9,15,4.75,child
3,0,5.69,adult
8,18,5.53,adult
3,0,5.75,adult
9,2,3.31,child
4,4,5.41,adult
2,5,5.38,adult
9,6,4.49,child
5,1,2.7,child
3,15,5.38,adult
7,13,5.49,child
7,12,5.19,adult
3,1,2.7,child
2,8,5.71,adult
3,2,3.49,child
0,11,5.54,adult
3,10,4.98,adult
6,2,3.97,child
7,14,4.19,child
0,3,5.54,adult
2,1,2.03,child
8,19,6.17,adult
3,1,2.1,child
6,0,3.35,child
5,11,5.81,child
3,17,4.29,child
1,10,5.84,adult
5,1,3.43,child
8,18,5.91,adult
9,14,5.35,adult
7,15,5.98,child
3,2,3.27,child
2,9,4.78,child
4,16,5.52,adult
3,12,5.46,child
0,7,5.95,child
1,1,2.08,child
2,7,5.66,adult
8,12,5.48,adult
3,4,5.31,adult
7,0,5.32,child
4,8,5.16,child
6,14,5.63,adult
1,11,5.79,child
7,4,5.08,child
5,13,5.58,adult
5,9,5.42,adult
1,10,5.39,adult
8,10,4.13,child
1,9,5.67,adult
5,5,5.75,adult
7,1,5.72,adult
3,1,4.97,child
8,7,6.11,adult
7,0,5.42,adult
6,11,4.99,adult
0,3,5.55,adult
1,13,5.37,adult
8,12,5.56,adult
2,0,2.05,child
9,14,5.88,adult
9,5,5.4,adult
4,4,5.12,child
1,0,3.07,child
5,17,5.74,adult
7,12,5.67,adult
7,7,5.13,adult
4,0,4.43,child
2,13,5.63,adult
6,7,5.35,adult
9,0,5.48,adult
8,1,5.77,adult
3,14,5.79,adult
5,2,5.8,adult
3,13,4.25,child
9,19,5.34,adult
2,1,2.2,child
5,17,6.21,adult
0,17,4.27,child
2,1,2.74,child
7,11,5.63,adult
2,2,3.2,child
1,1,2.4,child
3,18,5.74,adult
1,0,5.83,adult
5,5,5.78,child
3,1,2.16,child
4,7,5.83,child
1,12,4.98,adult
6,6,5.56,adult
3,17,5.18,child
5,11,5.3,adult
8,2,3.02,child
4,7,5.14,adult
2,1,2.32,child
6,1,3.22,child
4,14,5.3,adult
0,1,3.63,child
0,0,3.0,child
7,4,5.37,child
8,1,4.93,adult
7,13,5.57,adult
9,13,5.89,child
4,0,4.93,adult
7,12,5.42,adult
9,15,5.88,adult
0,19,4.46,child
2,8,5.5,adult
9,10,5.22,adult
2,0,3.91,child
9,4,5.8,adult
9,18,5.19,adult
3,11,4.96,adult
6,17,5.01,child
2,0,2.81,child
4,7,5.16,adult
0,13,4.52,child
6,7,5.32,adult
9,8,5.39,child
4,15,5.26,child
9,8,5.41,adult
5,11,5.72,adult
1,0,3.13,child
1,1,2.95,child
2,13,5.39,adult
3,7,5.01,adult
2,2,5.75,adult
7,2,5.91,adult
5,4,5.45,adult
4,9,5.94,adult
3,14,5.44,adult
9,13,5.35,adult
1,7,4.59,adult
6,9,5.43,adult
3,0,6.04,adult
4,12,5.77,child
9,14,5.05,adult
6,0,3.81,child
5,4,5.24,adult
4,16,5.24,adult
7,0,5.19,adult
3,13,5.69,adult
9,1,5.7,adult
3,2,3.05,child
5,7,5.56,adult
9,3,5.74,adult
0,13,5.34,child
6,4,5.39,child
5,14,5.62,adult
7,12,5.29,child
3,4,4.59,child
6,18,4.72,adult
1,0,2.14,child
4,1,5.06,child
1,15,5.69,adult
4,1,3.34,child
5,2,3.25,child
5,2,5.79,child
5,6,4.88,child
5,11,5.83,child
9,0,4.87,child
1,1,3.81,child
0,16,5.04,adult
2,2,3.43,child
5,0,3.13,child
1,1,5.42,adult
3,0,5.48,adult
2,3,6.02,adult
3,13,5.07,adult
1,0,2.63,child
4,14,5.27,adult
1,9,5.23,adult
9,11,5.08,adult
6,0,2.84,child
0,19,5.48,child
6,7,4.93,child
9,11,5.91,child
6,15,5.44,adult
1,1,4.66,child
1,16,5.67,adult
2,10,5.4,adult
7,0,5.9,adult
5,4,5.74,adult
6,0,2.98,child
3,1,3.58,child
2,7,4.7,child
4,2,5.24,adult
3,1,2.83,child
1,19,5.3,adult
0,8,5.74,child
9,12,5.66,child
0,0,2.44,child
6,0,5.0,adult
2,10,5.54,adult
7,18,5.94,child
1,19,5.74,adult
5,9,5.59,child
5,0,2.5,child
7,8,5.96,child
1,12,5.44,adult
4,1,3.54,child
6,8,4.2,child
2,12,5.37,adult
8,4,4.88,child
4,11,5.76,adult
6,12,5.06,adult
2,17,4.15,child
5,5,5.48,child
8,14,4.51,child
0,17,5.35,adult
3,12,5.53,adult
5,0,5.16,child
9,5,5.49,child
0,0,2.44,child
1,12,4.97,adult
4,2,4.59,child
8,9,5.4,adult
0,1,3.94,child
3,2,3.8,child
9,2,4.84,child
4,0,2.61,child
9,13,5.73,child
0,13,5.48,child
9,18,5.23,child
1,2,5.07,adult
9,2,3.54,child
7,19,4.25,child
2,18,5.14,adult
2,5,4.34,child
6,11,4.49,child
7,12,5.36,adult
7,12,5.39,adult
4,1,2.53,child
5,0,5.88,adult
1,1,2.07,child
4,3,5.56,child
6,18,5.97,adult
8,8,5.86,adult
9,16,5.81,adult
4,3,5.53,child
1,9,4.16,child
8,1,5.94,child
5,0,2.6,child
2,17,5.38,adult
3,8,5.26,adult
7,18,5.86,adult
1,15,5.39,child
1,9,4.91,adult
1,13,5.83,adult
4,4,5.4,adult
6,0,3.85,child
6,3,5.46,adult
7,9,6.13,adult
1,16,4.5,child
4,13,5.83,adult
6,14,4.44,child
3,6,5.62,adult
7,16,5.19,adult
8,9,5.76,child
5,15,5.81,adult
6,1,3.02,child
3,0,5.42,adult
4,1,4.06,child
3,0,4.02,child
6,3,5.46,adult
8,2,3.96,child
1,9,4.04,child
5,19,4.46,child
6,6,5.13,child
4,0,2.34,child
6,17,5.31,adult
1,1,2.78,child
3,0,2.96,child
2,0,3.48,child
2,19,5.69,child
0,4,5.9,adult
7,2,5.57,child
6,18,5.71,child
6,0,4.14,child
5,3,5.1,adult
1,17,4.85,child
3,19,5.97,adult
0,7,5.39,adult
1,0,2.37,child
3,5,5.89,adult
3,0,5.56,adult
0,17,5.79,adult
9,16,5.67,adult
0,4,5.88,child
0,17,4.39,child
4,1,3.37,child
2,0,2.52,child
7,1,4.98,child
9,0,5.42,child
9,0,5.72,adult
2,19,5.28,adult
2,2,4.89,child
3,14,5.47,adult
8,15,5.47,adult
0,1,4.04,child
5,19,5.38,adult
3,3,5.78,child
3,13,4.35,child
5,2,4.34,child
1,1,2.95,child
6,3,5.35,adult
5,0,3.5,child
6,1,2.75,child
7,1,3.83,child
9,0,3.57,child
1,18,5.55,adult
5,11,5.21,adult
1,7,5.44,adult
6,9,5.04,adult
0,15,5.13,adult
6,9,5.33,adult
7,13,4.16,child
1,6,5.52,adult
8,12,5.27,adult
0,10,5.61,adult
0,1,2.98,child
4,14,4.18,child
8,3,5.32,child
4,7,5.41,adult
2,10,5.46,adult
0,2,3.36,child
2,14,5.43,adult
7,4,4.1,child
5,2,5.43,adult
1,0,2.12,child
1,0,2.52,child
9,17,5.34,adult
7,4,5.91,adult
9,1,4.67,child
9,18,5.94,adult
9,5,5.84,adult
8,1,3.59,child
7,7,5.4,child
2,0,2.67,child
5,7,5.47,adult
8,12,5.46,adult
1,0,2.21,child
0,9,4.2,child
2,9,4.06,child
4,1,4.84,adult
8,5,5.52,child
2,6,5.39,child
9,9,6.12,adult
8,7,5.37,adult
6,3,5.56,adult
5,15,5.78,adult
9,14,5.35,child
3,8,4.83,child
7,15,5.35,adult
9,10,5.44,adult
6,4,6.07,adult
8,11,5.22,adult
4,0,2.71,child
6,8,5.85,adult
0,2,5.77,adult
3,6,5.3,adult
5,0,2.27,child
3,12,4.95,child
2,3,5.7,adult
